"Dist Code","Year","State Code","State Name","Dist Name","CATTLE TOTAL (1000 Number)","CATTLE ADULT MALE (1000 Number)","CATTLE ADULT FEMALE (1000 Number)","CATTLE YOUNG MALE (1000 Number)","CATTLE YOUNG FEMALE (1000 Number)","CATTLE YOUNG TOTAL (1000 Number)","CATTLE SHARE IN LARGE RUMINANT (Percent)","BUFFALO TOTAL (1000 Number)","BUFFALO ADULT MALE (1000 Number)","BUFFALO ADULT FEMALE (1000 Number)","BUFFALO YOUNG MALE (1000 Number)","BUFFALO YOUNG FEMALE (1000 Number)","BUFFALO YOUNG TOTAL (1000 Number)","BUFFALO SHARE IN LARGE RUMINANT (Percent)","SHEEP TOTAL (1000 Number)","SHEEP SHARE IN SMALL RUMINANT (Percent)","GOATS TOTAL (1000 Number)","GOATS SHARE IN SMALL RUMINANT (Percent)","HORSES TOTAL (1000 Number)","DONKEYS TOTAL (1000 Number)","CAMELS TOTAL (1000 Number)","PIGS TOTAL (1000 Number)","LIVESTOCK TOTAL (1000 Number)","POULTRY TOTAL (1000 Number)"
"156","2019","10","Rajasthan","Jodhpur","1069.03","21.91","532.4","76.09","438.63","514.72","77.08","317.85","1.75","159.23","18.87","138.01","156.87","22.92","619.47","27.41","1640.57","72.59","0.0","0.0","0.0","1.22","3648.14","0.0"
"157","1966","10","Rajasthan","Kota","693.41","258.39","209.86","112.24","112.93","225.17","81.25","160.02","2.49","84.94","26.68","45.91","72.59","18.75","61.83","16.62","310.16","83.38","6.49","4.1","3.18","6.42","1245.61","56.34"
"157","1972","10","Rajasthan","Kota","701.55","263.81","222.67","109.23","105.84","215.07","81.03","164.29","3.05","91.49","29.15","40.6","69.75","18.97","43.53","13.78","272.28","86.22","5.9","4.03","4.35","8.56","1204.49","53.26"
"157","1977","10","Rajasthan","Kota","736.52","283.75","244.78","-1.0","-1.0","207.99","80.38","179.79","2.9","104.08","-1.0","-1.0","72.81","19.62","46.2","14.13","280.84","85.87","5.67","4.05","6.0","11.14","1270.22","85.56"
"157","1983","10","Rajasthan","Kota","780.3","275.69","247.98","119.87","136.76","256.63","78.46","214.22","3.09","113.7","36.05","61.39","97.44","21.54","54.79","11.77","410.55","88.23","2.75","4.88","7.32","14.34","1489.15","120.12"
"157","1988","10","Rajasthan","Kota","761.81","273.33","252.05","104.17","132.27","236.43","72.98","282.03","6.78","152.34","44.09","78.83","122.92","27.02","48.57","11.58","370.94","88.42","3.55","4.67","5.19","19.04","1495.8","98.05"
"157","1992","10","Rajasthan","Kota","728.17","259.36","237.71","101.61","129.49","231.1","71.24","293.98","6.12","157.2","44.55","86.11","130.65","28.76","49.25","10.65","413.03","89.35","1.68","4.3","4.89","28.59","1523.89","106.69"
"157","1997","10","Rajasthan","Kota","688.14","212.44","251.7","91.8","132.21","224.01","65.62","360.5","7.05","197.39","50.07","105.99","156.06","34.38","47.59","12.21","342.12","87.79","1.11","3.61","6.29","31.97","1481.33","132.39"
"157","2003","10","Rajasthan","Kota","540.29","122.38","215.46","84.33","118.13","202.45","58.68","380.42","5.46","211.19","49.5","114.28","163.78","41.32","37.12","7.97","428.56","92.03","0.79","3.09","3.66","29.24","1423.17","118.75"
"157","2007","10","Rajasthan","Kota","603.19","94.91","265.44","93.17","149.68","242.85","57.15","452.26","6.02","240.17","66.79","139.28","206.08","42.85","33.85","6.62","477.71","93.38","0.45","1.96","4.15","19.5","1593.07","90.11"
"157","2012","10","Rajasthan","Kota","565.62","65.28","283.5","73.66","143.18","216.84","53.75","486.78","11.55","265.4","62.69","147.15","209.83","46.25","27.93","7.74","333.11","92.26","0.82","1.36","2.62","26.77","1445.01","72.71"
"157","2019","10","Rajasthan","Kota","514.45","21.84","270.98","48.22","173.41","221.63","50.38","506.65","7.22","275.12","43.23","181.07","224.3","49.62","33.83","9.5","322.2","90.5","0.0","0.0","0.0","13.03","1390.14","0.0"
"158","1966","10","Rajasthan","Nagaur","609.96","144.38","260.25","92.46","112.88","205.34","82.84","126.32","14.01","57.51","19.95","34.86","54.8","17.16","590.01","57.02","444.7","42.98","1.08","4.0","36.37","0.97","1813.42","10.23"
"158","1972","10","Rajasthan","Nagaur","577.94","125.53","260.24","91.56","100.63","192.18","80.89","136.51","22.37","64.74","20.39","29.01","49.4","19.11","802.06","52.11","737.2","47.89","0.8","3.53","44.75","1.4","2304.21","7.44"
"158","1977","10","Rajasthan","Nagaur","583.88","104.44","270.72","-1.0","-1.0","208.72","77.57","168.86","31.57","74.89","-1.0","-1.0","62.4","22.43","846.89","53.89","724.52","46.11","1.1","4.08","40.62","1.78","2371.74","12.67"
"158","1983","10","Rajasthan","Nagaur","598.15","67.79","293.46","95.9","140.99","236.89","73.27","218.18","20.64","104.45","30.84","62.26","93.1","26.73","1226.24","55.68","976.19","44.32","0.71","3.21","39.96","3.24","3065.88","16.29"
"158","1988","10","Rajasthan","Nagaur","464.75","30.0","259.73","61.4","113.63","175.02","67.97","219.03","18.22","111.7","23.47","65.64","89.11","32.03","926.77","53.35","810.39","46.65","1.04","4.21","34.0","4.8","2464.99","18.96"
"158","1992","10","Rajasthan","Nagaur","494.98","34.8","260.77","70.71","128.71","199.41","62.52","296.69","17.63","147.48","37.49","94.1","131.59","37.48","1067.41","54.49","891.58","45.51","0.82","5.7","36.39","10.09","2803.66","25.45"
"158","1997","10","Rajasthan","Nagaur","486.73","16.53","264.4","66.21","139.59","205.79","52.67","437.35","16.36","222.61","55.74","142.65","198.38","47.33","1171.58","51.83","1088.89","48.17","0.89","5.43","28.88","7.8","3227.55","35.78"
"158","2003","10","Rajasthan","Nagaur","345.25","10.67","197.15","48.05","89.38","137.43","45.12","420.01","9.64","228.85","47.88","133.63","181.51","54.88","747.0","40.82","1082.97","59.18","1.18","4.09","17.15","9.59","2627.24","37.3"
"158","2007","10","Rajasthan","Nagaur","418.13","11.32","235.92","58.08","112.81","170.89","47.6","460.32","9.07","244.28","59.43","147.55","206.98","52.4","795.6","35.9","1420.61","64.1","1.19","2.39","14.09","3.13","3115.46","23.03"
"158","2012","10","Rajasthan","Nagaur","501.59","13.12","287.11","57.35","144.01","201.36","47.4","556.6","10.7","295.53","63.87","186.51","250.38","52.6","584.84","28.25","1485.05","71.75","2.09","1.77","10.58","7.46","3149.98","74.79"
"158","2019","10","Rajasthan","Nagaur","573.99","16.98","309.04","32.91","215.07","247.97","51.28","545.34","3.54","272.82","28.79","240.19","268.98","48.72","446.67","27.19","1195.82","72.81","0.0","0.0","0.0","3.1","2764.92","0.0"
"159","1966","10","Rajasthan","Pali","585.02","201.05","189.4","93.53","101.04","194.57","80.61","140.75","15.14","62.83","18.54","44.24","62.78","19.39","659.63","57.94","478.77","42.06","2.22","10.32","14.75","1.55","1893.02","18.91"
"159","1972","10","Rajasthan","Pali","521.86","179.49","183.07","78.71","80.59","159.3","81.1","121.59","6.33","63.73","18.11","33.42","51.53","18.9","627.04","51.3","595.22","48.7","1.48","8.58","15.07","2.79","1893.65","14.05"
"159","1977","10","Rajasthan","Pali","567.15","182.69","196.07","-1.0","-1.0","188.39","78.69","153.59","12.49","75.88","-1.0","-1.0","65.22","21.31","751.85","60.93","482.02","39.07","1.27","10.59","13.29","3.33","1983.09","21.15"
"159","1983","10","Rajasthan","Pali","498.57","136.61","181.95","73.87","106.13","180.0","73.38","180.84","2.86","90.56","18.89","68.54","87.43","26.62","760.77","58.33","543.51","41.67","1.0","9.07","11.65","6.73","2012.16","27.4"
"159","1988","10","Rajasthan","Pali","318.57","79.98","130.53","36.86","71.21","108.06","67.67","152.23","2.93","83.77","13.88","51.66","65.54","32.33","1030.43","68.73","468.83","31.27","0.93","8.41","18.73","8.04","2006.18","32.14"
"159","1992","10","Rajasthan","Pali","423.88","89.02","167.15","62.76","104.95","167.71","65.2","226.26","3.56","115.6","26.51","80.59","107.1","34.8","1377.22","67.45","664.59","32.55","0.87","8.65","15.77","10.3","2727.54","297.99"
"159","1997","10","Rajasthan","Pali","416.03","64.88","180.21","61.38","109.57","170.95","57.02","313.53","3.88","163.44","32.45","113.76","146.21","42.98","1369.12","69.33","605.76","30.67","0.87","6.24","13.3","13.43","2738.28","42.9"
"159","2003","10","Rajasthan","Pali","275.57","38.77","130.18","39.83","66.78","106.61","49.07","285.99","2.21","158.59","26.85","98.35","125.2","50.93","892.9","58.54","632.29","41.46","0.82","4.15","11.94","12.98","2116.64","93.6"
"159","2007","10","Rajasthan","Pali","355.05","33.1","176.01","50.55","95.38","145.93","52.96","315.42","2.51","166.81","33.9","112.2","146.1","47.04","924.55","56.84","701.93","43.16","1.15","2.78","8.29","6.51","2315.68","57.37"
"159","2012","10","Rajasthan","Pali","355.54","29.46","184.08","43.46","98.54","142.0","53.29","311.69","3.17","164.66","33.81","110.05","143.86","46.71","850.6","52.57","767.47","47.43","1.19","2.07","8.35","5.29","2302.2","71.44"
"159","2019","10","Rajasthan","Pali","360.87","16.83","185.25","29.87","128.93","158.8","52.25","329.81","2.78","168.82","20.76","137.45","158.21","47.75","764.79","52.84","682.45","47.16","0.0","0.0","0.0","3.85","2141.76","0.0"
"160","1966","10","Rajasthan","Swami Madhopur","539.91","199.07","194.46","63.14","83.24","146.38","66.51","271.86","2.38","154.04","33.84","81.6","115.44","33.49","101.22","20.25","398.68","79.75","1.5","12.26","3.87","12.73","1342.03","16.91"
"160","1972","10","Rajasthan","Swami Madhopur","590.82","218.85","215.22","72.02","84.73","156.75","65.67","308.89","2.13","185.95","35.85","84.97","120.82","34.33","85.85","15.18","479.79","84.82","1.59","11.6","4.93","16.13","1499.6","17.82"
"160","1977","10","Rajasthan","Swami Madhopur","558.12","223.85","201.62","-1.0","-1.0","132.65","63.1","326.33","2.35","202.94","-1.0","-1.0","121.04","36.9","86.01","15.79","458.77","84.21","1.63","11.19","6.6","18.46","1467.11","31.26"
"160","1983","10","Rajasthan","Swami Madhopur","550.98","202.74","194.28","65.96","88.0","153.96","57.92","400.25","2.05","229.14","42.11","126.96","169.07","42.08","169.64","21.27","628.01","78.73","0.93","10.21","8.92","21.74","1790.68","37.08"
"160","1988","10","Rajasthan","Swami Madhopur","485.81","181.14","166.97","60.11","77.59","137.7","51.6","455.73","3.44","260.82","47.29","144.18","191.47","48.4","122.51","17.1","593.87","82.9","1.28","7.46","14.2","26.33","1707.19","45.04"
"160","1992","10","Rajasthan","Swami Madhopur","392.76","142.5","134.96","48.42","66.89","115.3","46.55","451.02","2.77","253.92","48.71","145.63","194.34","53.45","116.21","18.56","510.06","81.44","1.47","5.86","13.84","26.88","1518.1","40.44"
"160","1997","10","Rajasthan","Swami Madhopur","345.9","112.65","130.88","41.38","61.0","102.38","37.79","569.32","3.64","316.83","64.04","184.81","248.85","62.21","122.44","20.13","485.67","79.87","0.87","4.14","13.64","26.01","1567.99","48.56"
"160","2003","10","Rajasthan","Swami Madhopur","248.56","61.4","103.91","33.11","50.15","83.27","29.62","590.72","2.43","330.77","54.1","203.44","257.53","70.38","113.74","18.12","513.82","81.88","0.95","2.92","10.52","30.45","1511.68","58.7"
"160","2007","10","Rajasthan","Swami Madhopur","237.29","41.07","104.68","36.68","54.88","91.55","26.75","649.62","2.38","342.51","75.74","228.99","304.74","73.25","133.89","14.3","802.36","85.7","0.86","2.25","8.25","23.45","1857.97","40.58"
"160","2012","10","Rajasthan","Swami Madhopur","211.06","20.57","108.53","27.68","54.28","81.96","20.98","794.76","6.35","427.6","93.69","267.13","360.81","79.02","139.84","20.12","555.32","79.88","1.58","2.09","7.08","25.35","1737.08","33.85"
"160","2019","10","Rajasthan","Swami Madhopur","150.78","3.79","79.84","7.78","59.38","67.16","15.53","820.41","3.58","410.84","45.41","360.59","405.99","84.47","192.94","24.43","596.79","75.57","0.0","0.0","0.0","17.47","1778.39","0.0"
"161","1966","10","Rajasthan","Sikar","308.61","66.0","120.86","55.01","66.74","121.75","69.84","133.29","9.33","57.89","17.3","48.77","66.08","30.16","323.74","44.1","410.33","55.9","1.21","6.12","35.7","1.24","1220.26","6.45"
"161","1972","10","Rajasthan","Sikar","303.86","54.21","123.29","57.92","68.45","126.36","65.49","160.11","10.58","76.16","22.21","51.16","73.37","34.51","396.6","39.07","618.49","60.93","0.55","5.65","41.97","2.95","1530.18","6.31"
"161","1977","10","Rajasthan","Sikar","276.18","46.3","118.9","-1.0","-1.0","110.98","60.07","183.57","14.9","87.62","-1.0","-1.0","81.05","39.93","294.34","34.46","559.89","65.54","0.59","4.03","40.14","2.34","1361.08","7.41"
"161","1983","10","Rajasthan","Sikar","282.03","34.67","112.9","52.19","82.27","134.46","53.17","248.39","12.46","104.06","33.41","98.46","131.87","46.83","416.72","35.23","766.0","64.77","0.68","3.93","37.81","3.85","1759.42","21.53"
"161","1988","10","Rajasthan","Sikar","252.6","26.25","115.17","35.93","75.26","111.19","47.52","278.98","13.29","132.63","23.17","109.9","133.06","52.48","292.54","34.43","557.13","65.57","0.52","2.52","34.46","5.57","1424.32","24.59"
"161","1992","10","Rajasthan","Sikar","213.66","19.22","98.25","30.85","65.35","96.2","39.47","327.69","12.01","156.01","30.72","128.96","159.67","60.53","310.69","33.02","630.28","66.98","0.57","2.3","29.29","6.04","1520.52","47.45"
"161","1997","10","Rajasthan","Sikar","214.0","14.4","103.02","29.48","67.11","96.58","31.81","458.76","11.02","219.56","41.79","186.39","228.17","68.19","306.36","28.28","776.88","71.72","0.89","3.12","27.55","9.33","1796.89","82.14"
"161","2003","10","Rajasthan","Sikar","187.87","12.85","93.97","27.51","53.54","81.05","27.01","507.68","7.74","252.81","48.76","198.37","247.13","72.99","237.23","21.24","879.6","78.76","0.73","2.71","20.54","16.65","1853.01","134.89"
"161","2007","10","Rajasthan","Sikar","254.49","13.54","129.56","32.45","78.94","111.38","33.04","515.72","7.31","260.53","49.97","197.91","247.88","66.96","319.24","21.72","1150.69","78.28","0.81","1.91","15.45","9.13","2267.44","178.33"
"161","2012","10","Rajasthan","Sikar","331.03","10.82","181.48","32.72","106.01","138.73","37.4","554.08","9.38","284.13","55.52","205.04","260.56","62.6","146.28","11.99","1073.39","88.01","0.82","1.16","7.09","4.13","2117.98","301.68"
"161","2019","10","Rajasthan","Sikar","383.54","5.15","212.45","15.56","150.38","165.94","43.97","488.8","1.27","240.94","23.34","223.26","246.6","56.03","175.45","16.01","920.45","83.99","0.0","0.0","0.0","4.93","1973.18","0.0"
"162","1966","10","Rajasthan","Sirohi","254.6","80.79","80.67","42.29","50.84","93.13","79.57","65.35","3.65","33.4","6.94","21.36","28.3","20.43","163.92","39.49","251.14","60.51","0.79","2.95","4.93","0.16","743.84","20.45"
"162","1972","10","Rajasthan","Sirohi","231.6","76.22","80.71","34.76","39.92","74.67","79.85","58.43","1.23","32.59","7.72","16.9","24.62","20.15","177.2","37.53","294.98","62.47","0.59","2.63","5.64","1.09","772.12","27.35"
"162","1977","10","Rajasthan","Sirohi","239.74","79.34","82.07","-1.0","-1.0","78.33","79.08","63.42","3.06","34.16","-1.0","-1.0","26.2","20.92","189.59","41.85","263.43","58.15","0.55","2.08","5.26","0.25","764.32","22.53"
"162","1983","10","Rajasthan","Sirohi","241.63","77.23","75.17","39.97","49.25","89.23","77.39","70.58","0.62","36.44","7.05","26.49","33.53","22.61","190.22","43.16","250.53","56.84","0.36","2.19","4.42","2.04","761.98","42.31"
"162","1988","10","Rajasthan","Sirohi","132.87","42.17","47.84","15.99","26.87","42.86","69.61","58.02","0.5","32.77","4.05","20.7","24.74","30.39","166.38","45.77","197.17","54.23","0.26","3.06","5.86","0.61","564.22","24.86"
"162","1992","10","Rajasthan","Sirohi","189.81","54.86","66.98","27.08","40.89","67.97","66.67","94.9","1.4","48.31","10.38","34.82","45.19","33.33","328.54","49.2","339.29","50.8","0.32","3.85","5.04","2.19","963.94","33.77"
"162","1997","10","Rajasthan","Sirohi","214.32","54.52","81.73","29.79","48.29","78.08","62.58","128.13","1.4","68.7","12.78","45.26","58.04","37.42","302.6","50.43","297.43","49.57","0.28","3.53","5.86","1.1","953.25","48.41"
"162","2003","10","Rajasthan","Sirohi","179.57","46.59","72.07","23.51","37.41","60.92","55.36","144.81","1.92","81.47","12.46","48.96","61.42","44.64","294.87","46.98","332.84","53.02","0.35","3.14","5.93","2.83","964.34","76.95"
"162","2007","10","Rajasthan","Sirohi","202.62","40.02","90.9","23.99","47.72","71.7","54.97","166.01","1.51","90.98","14.91","58.62","73.53","45.03","249.65","42.25","341.24","57.75","0.31","1.41","5.98","0.0","967.22","44.88"
"162","2012","10","Rajasthan","Sirohi","194.58","33.38","93.3","17.31","50.59","67.9","51.1","186.22","1.53","101.6","14.1","68.99","83.08","48.9","205.74","40.07","307.71","59.93","0.62","1.4","4.12","0.53","900.92","52.24"
"162","2019","10","Rajasthan","Sirohi","205.1","28.86","99.76","12.26","64.23","76.48","49.29","211.01","2.15","113.78","9.43","85.65","95.07","50.71","154.47","30.47","352.54","69.53","0.0","0.0","0.0","0.07","923.18","0.0"
"163","1966","10","Rajasthan","Tonk","410.97","143.93","145.26","54.55","67.23","121.78","72.54","155.54","4.49","76.04","23.48","51.52","75.0","27.46","275.94","50.54","270.0","49.46","1.03","2.6","0.82","4.42","1121.33","20.57"
"163","1972","10","Rajasthan","Tonk","465.9","154.26","168.29","65.83","77.51","143.35","73.72","166.06","4.41","87.44","24.94","49.28","74.22","26.28","302.59","54.09","256.88","45.91","0.89","2.81","1.53","6.37","1203.04","26.22"
"163","1977","10","Rajasthan","Tonk","456.71","157.65","172.54","-1.0","-1.0","126.52","72.51","173.18","5.31","96.38","-1.0","-1.0","71.49","27.49","263.41","50.98","253.27","49.02","1.04","2.97","1.66","7.45","1159.3","34.25"
"163","1983","10","Rajasthan","Tonk","442.94","137.61","162.65","63.9","78.79","142.69","72.14","171.06","3.32","91.08","19.6","57.06","76.66","27.86","449.05","53.44","391.16","46.56","0.64","2.56","2.54","12.69","1472.63","45.65"
"163","1988","10","Rajasthan","Tonk","369.64","126.62","136.99","43.68","62.36","106.04","69.28","163.88","2.97","92.56","18.01","50.34","68.36","30.72","349.41","49.65","354.39","50.35","0.85","2.36","2.77","9.8","1253.14","44.25"
"163","1992","10","Rajasthan","Tonk","378.95","118.99","136.06","53.71","70.19","123.89","65.54","199.21","3.29","106.54","25.09","64.3","89.38","34.46","409.26","56.77","311.6","43.23","0.73","2.07","2.82","10.82","1315.46","47.59"
"163","1997","10","Rajasthan","Tonk","335.66","95.17","135.06","43.11","62.32","105.43","57.21","251.06","1.97","137.2","32.85","79.04","111.89","42.79","310.53","48.65","327.78","51.35","0.72","1.86","2.88","12.81","1243.3","51.57"
"163","2003","10","Rajasthan","Tonk","211.24","53.9","87.53","30.2","39.62","69.82","47.99","228.91","1.38","133.6","25.35","68.58","93.93","52.01","225.43","40.88","326.06","59.12","0.9","0.91","2.18","12.28","1007.91","44.93"
"163","2007","10","Rajasthan","Tonk","246.2","43.78","112.25","33.56","56.6","90.17","44.15","311.41","1.96","171.21","37.19","101.04","138.24","55.85","253.54","39.19","393.36","60.81","0.9","0.36","2.11","9.79","1217.67","60.87"
"163","2012","10","Rajasthan","Tonk","227.67","15.18","118.55","29.31","64.64","93.94","36.76","391.6","3.28","209.64","46.62","132.05","178.67","63.24","200.69","34.81","375.83","65.19","0.95","0.27","0.79","10.82","1208.62","49.12"
"163","2019","10","Rajasthan","Tonk","171.74","2.6","92.79","10.7","65.65","76.35","28.19","437.45","3.01","223.83","31.77","178.85","210.62","71.81","219.18","40.71","319.25","59.29","0.0","0.0","0.0","5.61","1153.22","0.0"
"164","1966","10","Rajasthan","Udaipur","1206.25","414.35","397.54","191.25","203.11","394.36","74.69","408.73","7.2","219.83","52.55","129.15","181.7","25.31","413.24","29.6","982.68","70.4","6.38","11.0","14.63","1.22","3044.18","114.57"
"164","1972","10","Rajasthan","Udaipur","1302.55","463.2","444.93","198.36","196.06","394.42","73.79","462.75","6.13","265.35","66.89","124.37","191.26","26.21","468.4","28.1","1198.44","71.9","5.23","11.51","15.5","1.38","3465.88","160.66"
