"Dist Code","Year","State Code","State Name","Dist Name","MARGINAL NUMBER (1000 Number)","MARGINAL AREA (1000 ha)","SMALL NUMBER (1000 Number)","SMALL AREA (1000 ha)","SEMI MEDIUM NUMBER (1000 Number)","SEMI MEDIUM AREA (1000 ha)","MEDIUM NUMBER (1000 Number)","MEDIUM AREA (1000 ha)","LARGE NUMBER (1000 Number)","LARGE AREA (1000 ha)","TOTAL NUMBER (1000 Number)","TOTAL AREA (1000 ha)"
"156","1970","10","Rajasthan","Jodhpur","8.14","4.71","12.73","19.19","21.52","62.6","37.14","240.6","57.4","1429.02","136.92","1756.12"
"156","1976","10","Rajasthan","Jodhpur","13.41","6.4","15.54","23.5","28.67","82.34","49.17","324.19","44.94","859.56","151.74","1295.98"
"156","1980","10","Rajasthan","Jodhpur","12.47","5.95","11.23","17.18","23.06","67.51","38.46","253.86","50.34","1175.52","135.56","1520.01"
"156","1985","10","Rajasthan","Jodhpur","11.75","6.34","17.08","25.94","32.59","94.0","59.71","398.54","55.7","1229.49","176.82","1754.3"
"156","1990","10","Rajasthan","Jodhpur","14.26","7.49","20.09","30.56","38.43","111.61","61.89","407.79","58.16","1226.21","192.81","1783.66"
"156","1995","10","Rajasthan","Jodhpur","15.21","8.46","22.34","33.81","43.14","125.32","68.72","449.09","57.87","1191.92","207.28","1808.61"
"156","2000","10","Rajasthan","Jodhpur","18.55","9.58","25.03","37.65","46.44","134.87","72.89","471.74","56.97","1122.34","219.88","1776.18"
"156","2005","10","Rajasthan","Jodhpur","22.14","12.43","29.74","44.68","51.34","149.06","74.38","480.03","54.66","1069.46","232.25","1755.67"
"156","2010","10","Rajasthan","Jodhpur","24.09","14.2","34.38","52.11","58.35","170.1","80.7","523.0","52.79","1017.48","250.31","1776.89"
"157","1970","10","Rajasthan","Kota","32.38","15.11","28.05","41.7","34.59","100.15","38.18","238.05","14.07","234.5","147.27","629.51"
"157","1976","10","Rajasthan","Kota","47.96","21.73","34.21","50.81","39.47","113.55","37.12","231.75","11.67","188.25","170.43","606.08"
"157","1980","10","Rajasthan","Kota","60.66","28.83","44.79","66.19","48.7","138.15","40.54","248.4","9.14","133.61","203.83","615.18"
"157","1985","10","Rajasthan","Kota","52.6","25.86","42.8","63.16","45.2","128.39","38.95","239.69","10.07","154.64","189.62","611.74"
"157","1990","10","Rajasthan","Kota","59.43","29.9","49.01","71.88","50.81","143.86","40.85","247.21","8.14","121.25","208.24","614.09"
"157","1995","10","Rajasthan","Kota","60.63","31.19","49.47","72.53","51.8","887.38","40.76","245.58","7.94","117.08","210.59","1353.76"
"157","2000","10","Rajasthan","Kota","83.54","41.88","63.16","92.06","57.79","163.36","38.85","230.75","6.35","98.09","249.71","626.13"
"157","2005","10","Rajasthan","Kota","81.55","42.49","65.02","94.45","60.5","169.23","38.66","228.22","5.56","78.77","251.29","613.16"
"157","2010","10","Rajasthan","Kota","94.81","50.45","73.63","107.21","64.89","181.97","36.92","216.31","4.77","68.13","275.01","624.06"
"158","1970","10","Rajasthan","Nagaur","11.59","6.2","19.13","29.06","33.78","99.37","58.96","382.63","53.65","991.86","177.12","1509.12"
"158","1976","10","Rajasthan","Nagaur","15.85","7.72","22.09","33.06","39.88","117.58","67.15","440.97","50.6","874.78","195.57","1474.1"
"158","1980","10","Rajasthan","Nagaur","22.4","11.84","23.85","37.23","45.8","137.38","74.48","485.96","52.31","890.49","218.84","1562.9"
"158","1985","10","Rajasthan","Nagaur","18.45","9.23","26.98","40.96","47.45","139.53","74.26","480.02","48.91","815.75","216.05","1485.49"
"158","1990","10","Rajasthan","Nagaur","22.77","11.14","32.48","49.27","57.65","168.02","81.23","519.7","44.81","735.07","238.94","1483.2"
"158","1995","10","Rajasthan","Nagaur","25.85","12.18","34.91","52.67","62.78","183.36","84.46","539.14","43.39","711.43","251.38","1498.78"
"158","2000","10","Rajasthan","Nagaur","30.42","15.41","45.55","68.58","75.05","217.76","89.33","564.11","39.28","630.17","279.63","1496.03"
"158","2005","10","Rajasthan","Nagaur","29.95","17.0","53.54","80.93","85.31","247.35","93.51","584.44","34.43","541.33","296.75","1471.05"
"158","2010","10","Rajasthan","Nagaur","40.65","23.97","69.46","104.16","99.87","288.08","96.35","593.34","29.77","461.05","336.1","1470.61"
"159","1970","10","Rajasthan","Pali","39.67","20.76","31.84","46.48","32.46","90.19","28.29","178.59","22.21","458.12","154.46","794.14"
"159","1976","10","Rajasthan","Pali","47.72","24.6","38.29","56.68","38.64","107.86","30.18","193.02","20.35","411.41","175.17","793.57"
"159","1980","10","Rajasthan","Pali","46.6","25.62","43.46","63.52","42.24","114.88","33.86","206.36","20.7","390.97","186.85","801.34"
"159","1985","10","Rajasthan","Pali","52.4","27.77","43.21","63.27","41.29","112.43","33.93","209.47","20.81","382.38","191.64","795.32"
"159","1990","10","Rajasthan","Pali","55.95","29.75","45.71","67.33","44.79","123.84","36.43","225.68","19.48","356.07","202.35","802.68"
"159","1995","10","Rajasthan","Pali","56.48","30.37","47.14","68.77","45.73","126.19","36.91","229.22","18.79","351.08","205.04","805.62"
"159","2000","10","Rajasthan","Pali","56.83","30.13","46.42","67.8","45.51","127.17","35.98","224.36","17.95","342.37","202.68","791.83"
"159","2005","10","Rajasthan","Pali","61.39","32.4","49.58","72.2","46.6","130.01","36.89","228.42","17.12","319.67","211.57","782.69"
"159","2010","10","Rajasthan","Pali","63.47","34.24","50.74","73.73","47.18","132.27","36.57","225.9","16.07","295.57","214.04","761.72"
"160","1970","10","Rajasthan","Swami Madhopur","70.03","33.91","41.14","59.57","41.52","120.39","32.41","197.54","7.69","128.6","192.8","540.0"
"160","1976","10","Rajasthan","Swami Madhopur","101.42","42.87","57.35","80.79","46.65","133.4","33.38","200.02","6.49","103.11","245.3","560.18"
"160","1980","10","Rajasthan","Swami Madhopur","99.64","43.42","60.06","83.87","44.68","125.13","29.12","172.51","5.55","84.89","239.04","509.82"
"160","1985","10","Rajasthan","Swami Madhopur","98.91","44.23","60.38","84.34","48.64","138.15","32.93","196.46","6.11","90.15","246.97","553.34"
"160","1990","10","Rajasthan","Swami Madhopur","114.95","51.19","65.19","92.26","52.01","147.38","33.21","196.42","5.28","77.23","270.64","564.49"
"160","1995","10","Rajasthan","Swami Madhopur","111.17","50.5","61.71","87.04","48.9","139.06","30.55","180.57","4.86","72.01","257.2","529.18"
"160","2000","10","Rajasthan","Swami Madhopur","129.91","58.36","67.56","94.78","50.07","141.79","29.15","171.63","4.36","63.47","281.06","530.03"
"160","2005","10","Rajasthan","Swami Madhopur","141.93","64.48","70.71","99.07","50.83","142.69","27.64","160.47","3.82","54.95","294.92","521.66"
"160","2010","10","Rajasthan","Swami Madhopur","157.45","72.51","76.11","106.64","50.58","141.96","26.12","152.37","3.39","49.13","313.66","522.6"
"161","1970","10","Rajasthan","Sikar","22.6","11.86","24.6","36.56","33.57","97.82","37.33","236.25","14.96","239.58","133.07","622.07"
"161","1976","10","Rajasthan","Sikar","29.04","13.72","27.17","39.39","35.38","102.03","36.88","230.21","13.86","199.09","142.33","584.44"
"161","1980","10","Rajasthan","Sikar","31.98","15.34","28.56","41.76","36.34","104.19","34.46","211.32","9.37","141.07","140.71","513.69"
"161","1985","10","Rajasthan","Sikar","30.65","16.25","35.7","52.18","44.8","129.13","41.17","252.28","10.72","158.17","163.05","608.02"
"161","1990","10","Rajasthan","Sikar","35.86","19.31","42.65","62.42","52.03","148.25","42.46","255.74","8.83","126.56","181.84","612.28"
"161","1995","10","Rajasthan","Sikar","40.69","23.28","50.04","72.4","58.28","165.4","42.28","251.95","7.02","98.24","198.29","611.28"
"161","2000","10","Rajasthan","Sikar","55.27","31.49","64.5","93.56","68.27","191.99","39.22","227.96","4.58","62.79","231.85","607.79"
"161","2005","10","Rajasthan","Sikar","65.94","38.47","76.86","110.05","72.89","202.74","36.13","205.4","3.4","46.17","255.23","602.81"
"161","2010","10","Rajasthan","Sikar","104.25","59.19","94.93","134.16","71.75","197.83","29.91","168.64","2.48","34.02","303.32","593.82"
"162","1970","10","Rajasthan","Sirohi","22.05","11.77","15.71","22.74","13.22","37.29","10.82","66.99","3.88","72.91","65.67","211.7"
"162","1976","10","Rajasthan","Sirohi","24.74","12.85","16.86","24.36","15.11","42.06","11.12","68.02","3.68","66.66","71.5","213.94"
"162","1980","10","Rajasthan","Sirohi","35.54","18.16","21.08","31.42","15.5","44.2","9.55","58.33","2.94","58.44","84.62","210.55"
"162","1985","10","Rajasthan","Sirohi","25.46","13.2","17.89","25.62","16.11","44.32","11.59","70.74","3.72","59.34","74.77","213.21"
"162","1990","10","Rajasthan","Sirohi","26.77","14.18","19.0","27.5","16.01","44.84","11.31","69.68","3.58","59.07","76.66","215.27"
"162","1995","10","Rajasthan","Sirohi","27.09","14.54","19.37","28.08","15.8","44.49","11.03","67.75","3.13","51.13","76.43","206.0"
"162","2000","10","Rajasthan","Sirohi","24.96","13.42","17.85","25.83","14.82","41.71","10.66","65.66","3.17","56.66","71.46","203.28"
"162","2005","10","Rajasthan","Sirohi","28.71","15.18","19.63","28.21","15.56","43.38","10.63","65.05","3.07","48.25","77.61","200.06"
"162","2010","10","Rajasthan","Sirohi","28.98","15.56","19.52","28.04","15.3","42.87","10.64","65.18","3.11","49.01","77.55","200.65"
"163","1970","10","Rajasthan","Tonk","26.84","12.9","20.82","30.26","28.03","82.09","26.49","168.68","11.64","214.01","113.81","507.94"
"163","1976","10","Rajasthan","Tonk","39.79","17.09","25.02","35.94","30.9","89.82","29.51","186.98","10.75","172.16","135.96","501.99"
"163","1980","10","Rajasthan","Tonk","36.18","16.86","25.8","37.4","32.75","95.49","28.64","179.35","8.53","142.45","131.88","471.54"
"163","1985","10","Rajasthan","Tonk","40.84","18.31","27.12","38.6","31.86","92.36","30.85","193.76","11.0","173.02","141.67","516.05"
"163","1990","10","Rajasthan","Tonk","39.18","19.0","28.92","41.69","35.18","102.3","34.0","211.5","9.81","148.21","147.09","522.71"
"163","1995","10","Rajasthan","Tonk","40.35","20.22","32.43","46.81","37.47","108.14","34.12","210.94","8.99","134.32","153.36","520.43"
"163","2000","10","Rajasthan","Tonk","50.39","24.78","37.63","54.26","39.95","114.76","33.44","204.9","8.07","120.07","169.48","518.77"
"163","2005","10","Rajasthan","Tonk","58.73","29.19","41.9","60.16","41.52","118.14","32.15","195.46","7.25","106.18","181.55","509.13"
"163","2010","10","Rajasthan","Tonk","64.33","32.39","46.91","67.33","43.96","124.87","31.35","188.35","6.26","92.4","192.81","505.33"
"164","1970","10","Rajasthan","Udaipur","129.23","55.56","72.41","101.94","58.32","165.35","36.47","216.24","7.39","126.1","303.81","665.19"
"164","1976","10","Rajasthan","Udaipur","209.5","81.47","89.31","125.05","68.21","189.63","36.03","210.39","6.83","263.93","409.88","870.47"
"164","1980","10","Rajasthan","Udaipur","178.07","79.42","90.98","127.48","68.05","187.04","32.83","190.05","4.38","76.75","374.31","660.74"
"164","1985","10","Rajasthan","Udaipur","193.1","82.24","94.59","132.76","70.69","195.34","35.29","202.09","5.37","84.01","399.04","696.44"
"164","1990","10","Rajasthan","Udaipur","204.67","89.81","97.63","136.66","70.41","195.21","33.72","195.5","4.92","79.74","411.33","696.92"
"164","1995","10","Rajasthan","Udaipur","214.84","94.13","101.19","143.0","70.42","142.01","33.13","191.11","4.58","71.88","424.16","642.11"
"164","2000","10","Rajasthan","Udaipur","225.94","100.31","105.55","148.46","71.49","197.53","31.29","180.84","4.22","66.98","438.48","694.13"
"164","2005","10","Rajasthan","Udaipur","252.11","110.87","106.51","148.88","68.05","186.98","27.99","159.7","3.43","55.2","458.08","661.62"
"164","2010","10","Rajasthan","Udaipur","300.0","132.21","115.24","161.0","67.68","185.45","26.36","150.19","3.0","46.54","512.28","675.39"
"165","1970","9","Punjab","Gurdaspur","56.55","-1.0","24.37","-1.0","23.16","-1.0","15.49","-1.0","2.96","-1.0","122.54","-1.0"
"165","1980","9","Punjab","Gurdaspur","30.29","-1.0","23.94","-1.0","26.64","-1.0","16.03","-1.0","3.03","-1.0","99.92","-1.0"
"165","1985","9","Punjab","Gurdaspur","35.57","-1.0","23.08","-1.0","28.39","-1.0","16.46","-1.0","2.74","-1.0","106.24","-1.0"
"165","1990","9","Punjab","Gurdaspur","41.43","-2.0","22.98","-1.0","30.61","-1.0","15.82","-1.0","2.36","-1.0","113.21","-1.0"
"165","1995","9","Punjab","Gurdaspur","27.58","-1.0","22.47","-1.0","32.9","-1.0","22.25","-1.0","2.36","-1.0","107.55","-1.0"
"165","2000","9","Punjab","Gurdaspur","10.36","6.81","16.09","22.55","30.1","78.89","20.44","112.96","2.41","32.89","79.4","254.1"
"165","2005","9","Punjab","Gurdaspur","15.47","9.7","20.49","29.38","30.07","79.67","18.96","105.17","2.19","29.73","87.18","253.64"
"165","2010","9","Punjab","Gurdaspur","23.0","14.0","23.0","32.0","31.0","81.0","16.0","86.0","1.0","17.0","94.0","229.0"
"166","1970","9","Punjab","Amritsar","87.46","-1.0","36.98","-1.0","34.21","-1.0","23.81","-1.0","4.34","-1.0","186.81","-1.0"
"166","1980","9","Punjab","Amritsar","23.53","-1.0","21.94","-1.0","37.64","-1.0","25.66","-1.0","5.93","-1.0","114.7","-1.0"
"166","1985","9","Punjab","Amritsar","21.38","-1.0","27.96","-1.0","35.33","-1.0","24.59","-1.0","5.27","-1.0","114.54","-1.0"
"166","1990","9","Punjab","Amritsar","27.68","-1.0","21.33","-1.0","36.97","-1.0","32.16","-1.0","5.98","-1.0","124.1","-1.0"
"166","1995","9","Punjab","Amritsar","19.76","-1.0","25.74","-1.0","46.3","-1.0","35.41","-1.0","6.53","-1.0","133.74","-1.0"
"166","2000","9","Punjab","Amritsar","11.23","7.38","26.73","37.71","52.85","141.74","34.76","189.81","3.74","50.75","129.3","427.38"
"166","2005","9","Punjab","Amritsar","15.28","9.99","29.88","41.53","50.34","135.04","32.26","178.85","3.88","52.47","131.65","417.88"
"166","2010","9","Punjab","Amritsar","17.0","11.0","30.0","42.0","47.0","122.0","31.0","173.0","4.0","60.0","129.0","407.0"
"167","1970","9","Punjab","Kapurthala","23.17","-1.0","10.97","-1.0","10.85","-1.0","6.75","-1.0","1.27","-1.0","53.01","-1.0"
"167","1980","9","Punjab","Kapurthala","4.27","-1.0","7.32","-1.0","12.29","-1.0","9.38","-1.0","2.1","-1.0","35.35","-1.0"
"167","1985","9","Punjab","Kapurthala","7.07","-1.0","7.96","-1.0","13.19","-1.0","8.87","-1.0","1.75","-1.0","38.83","-1.0"
"167","1990","9","Punjab","Kapurthala","8.43","-1.0","7.96","-1.0","12.47","-1.0","7.48","-1.0","2.53","-1.0","38.87","-1.0"
"167","1995","9","Punjab","Kapurthala","5.98","-1.0","7.5","-1.0","13.27","-1.0","9.37","-1.0","2.63","-1.0","38.75","-1.0"
"167","2000","9","Punjab","Kapurthala","6.84","4.48","7.21","9.89","12.42","33.12","9.98","56.12","2.13","31.98","38.58","135.59"
"167","2005","9","Punjab","Kapurthala","4.82","3.11","6.72","9.16","10.15","26.76","8.44","48.27","2.58","40.83","32.71","128.12"
"167","2010","9","Punjab","Kapurthala","5.0","3.0","6.0","8.0","11.0","28.0","9.0","48.0","2.0","30.0","32.0","117.0"
"168","1970","9","Punjab","Jalandhar","47.61","-1.0","23.34","-1.0","24.64","-1.0","17.45","-1.0","3.25","-1.0","116.29","-1.0"
"168","1980","9","Punjab","Jalandhar","15.39","-1.0","12.64","-1.0","24.11","-1.0","18.75","-1.0","4.03","-1.0","74.93","-1.0"
"168","1985","9","Punjab","Jalandhar","19.58","-1.0","13.69","-1.0","25.48","-1.0","19.07","-1.0","4.51","-1.0","82.32","-1.0"
"168","1990","9","Punjab","Jalandhar","25.71","-1.0","14.95","-1.0","22.9","-1.0","17.94","-1.0","4.36","-1.0","85.86","-1.0"
"168","1995","9","Punjab","Jalandhar","24.2","-1.61","14.89","-1.61","25.26","-1.61","19.33","-1.61","4.27","-1.61","87.94","-1.61"
"168","2000","9","Punjab","Jalandhar","18.68","13.69","14.7","21.68","24.62","66.24","18.31","104.26","4.38","67.05","80.7","272.93"
"168","2005","9","Punjab","Jalandhar","6.5","4.35","11.09","15.34","19.5","51.16","18.2","103.79","4.98","75.96","60.26","250.59"
"168","2010","9","Punjab","Jalandhar","7.05","4.83","10.66","14.49","19.88","53.42","20.66","116.74","5.61","78.54","64.47","267.41"
"169","1970","9","Punjab","Hoshiarpur","82.25","-1.0","26.07","-1.0","22.57","-1.0","14.13","-1.0","3.13","-1.0","148.14","-1.0"
"169","1980","9","Punjab","Hoshiarpur","26.02","-1.0","20.36","-1.0","28.02","-1.0","16.64","-1.0","2.81","-1.0","93.85","-1.0"
"169","1985","9","Punjab","Hoshiarpur","29.53","-1.0","23.21","-1.0","27.42","-1.0","15.68","-1.0","2.41","-1.0","98.26","-1.0"
"169","1990","9","Punjab","Hoshiarpur","31.51","-1.0","22.83","-1.0","25.34","-1.0","16.13","-1.0","2.65","-1.0","98.46","-1.0"
"169","1995","9","Punjab","Hoshiarpur","25.76","-1.39","21.69","-1.39","27.44","-1.39","18.12","-1.39","2.75","-1.39","95.77","-1.39"
"169","2000","9","Punjab","Hoshiarpur","21.54","12.02","20.21","27.71","24.93","64.54","16.02","89.52","2.31","32.35","85.01","226.16"
"169","2005","9","Punjab","Hoshiarpur","23.02","12.81","20.8","28.25","24.59","63.39","15.56","86.08","2.35","33.25","86.31","223.78"
"169","2010","9","Punjab","Hoshiarpur","22.95","13.17","20.34","27.51","24.12","64.58","17.34","96.26","3.39","43.46","88.53","244.59"
"170","1970","9","Punjab","Roopnagar / Ropar","31.57","-1.0","11.82","-1.0","11.82","-1.0","8.4","-1.0","1.57","-1.0","65.18","-1.0"
"170","1980","9","Punjab","Roopnagar / Ropar","15.24","-1.0","12.38","-1.0","12.67","-1.0","8.03","-1.0","1.17","-1.0","49.5","-1.0"
"170","1985","9","Punjab","Roopnagar / Ropar","17.64","-1.0","9.61","-1.0","13.83","-1.0","8.42","-1.0","1.35","-1.0","50.84","-1.0"
"170","1990","9","Punjab","Roopnagar / Ropar","22.26","-1.0","9.18","-1.0","12.65","-1.0","8.43","-1.0","1.17","-1.0","53.69","-1.0"
"170","1995","9","Punjab","Roopnagar / Ropar","17.25","-1.0","13.49","-1.0","12.54","-1.0","6.42","-1.0","0.94","-1.0","50.63","-1.0"
"170","2000","9","Punjab","Roopnagar / Ropar","12.81","6.98","11.78","16.14","13.93","35.99","7.16","40.02","0.74","10.86","46.41","110.0"
"170","2005","9","Punjab","Roopnagar / Ropar","15.25","8.64","11.28","15.32","11.03","30.01","5.97","32.02","0.67","10.18","44.18","96.16"
"170","2010","9","Punjab","Roopnagar / Ropar","13.5","8.0","11.0","16.0","11.5","28.5","6.5","35.0","0.5","12.0","44.0","99.0"
"171","1970","9","Punjab","Ludhiana","25.51","-1.0","17.62","-1.0","23.04","-1.0","21.04","-1.0","4.2","-1.0","91.41","-1.0"
"171","1980","9","Punjab","Ludhiana","16.68","-1.0","22.68","-1.0","35.31","-1.0","26.1","-1.0","10.19","-1.0","110.97","-1.0"
"171","1985","9","Punjab","Ludhiana","24.78","-1.0","25.79","-1.0","28.07","-1.0","25.41","-1.0","11.69","-1.0","115.74","-1.0"
"171","1990","9","Punjab","Ludhiana","28.14","-1.0","26.95","-1.0","26.8","-1.0","21.45","-1.0","8.88","-1.0","112.22","-1.0"
