"Dist Code","Year","State Code","State Name","Dist Name","INDIGENOUS COW PRODUCTION (1000 tons)","CROSSBRED COW PRODUCTION (1000 tons)","TOTAL COW PRODUCTION (1000 tons)","INDIGENOUS BUFFALO PRODUCTION (1000 tons)","GRADED MURRAH BUFFALO PRODUCTION (1000 tons)","TOTAL BUFFALO PRODUCTION (1000 tons)","GOAT PRODUCTION (1000 tons)","TOTAL PRODUCTION (1000 tons)"
"655","1998","19","Kerala","Kottayam","18.31","279.56","297.87","0.0","0.0","5.97","18.34","322.17"
"655","1999","19","Kerala","Kottayam","15.64","303.78","319.42","0.0","0.0","5.66","18.15","343.22"
"655","2000","19","Kerala","Kottayam","13.86","329.54","343.41","0.0","0.0","5.24","18.04","366.69"
"655","2002","19","Kerala","Kottayam","11.51","290.38","301.89","0.0","0.0","4.61","12.63","319.13"
"655","2003","19","Kerala","Kottayam","8.3","259.23","267.53","0.0","0.0","5.49","10.67","283.69"
"655","2004","19","Kerala","Kottayam","6.73","259.43","266.16","0.0","0.0","4.4","10.86","281.42"
"655","2005","19","Kerala","Kottayam","6.58","258.45","265.03","0.0","0.0","4.2","11.33","280.56"
"655","2006","19","Kerala","Kottayam","6.5","285.77","292.27","0.0","0.0","2.44","14.18","308.89"
"655","2007","19","Kerala","Kottayam","4.93","322.25","327.18","0.0","0.0","2.78","23.58","353.54"
"655","2008","19","Kerala","Kottayam","5.67","372.01","377.68","0.0","0.0","4.98","27.12","409.79"
"655","2009","19","Kerala","Kottayam","6.5","415.49","421.99","0.0","0.0","6.66","35.98","464.63"
"655","2010","19","Kerala","Kottayam","11.79","432.41","444.21","0.0","0.0","4.58","30.32","479.11"
"655","2011","19","Kerala","Kottayam","1.88","439.47","441.35","0.0","0.0","4.47","23.23","469.05"
"656","1977","19","Kerala","Kozhikode","13.6","24.5","38.1","-1.0","-1.0","9.2","6.1","53.4"
"656","1978","19","Kerala","Kozhikode","18.1","25.6","43.7","-1.0","-1.0","5.9","6.9","56.5"
"656","1979","19","Kerala","Kozhikode","16.1","26.0","42.1","-1.0","-1.0","5.6","7.2","54.9"
"656","1980","19","Kerala","Kozhikode","16.8","30.7","47.5","-1.0","-1.0","5.9","5.9","59.3"
"656","1981","19","Kerala","Kozhikode","17.5","36.4","53.9","-1.0","-1.0","6.3","6.9","67.1"
"656","1982","19","Kerala","Kozhikode","21.55","39.63","61.18","-1.0","-1.0","5.35","7.56","74.09"
"656","1983","19","Kerala","Kozhikode","22.53","42.15","64.68","-1.0","-1.0","4.6","9.59","78.87"
"656","1984","19","Kerala","Kozhikode","23.41","44.06","67.47","-1.0","-1.0","5.42","10.05","82.94"
"656","1987","19","Kerala","Kozhikode","32.69","52.91","85.59","-1.0","-1.0","5.15","6.43","97.18"
"656","1990","19","Kerala","Kozhikode","40.07","73.48","113.54","0.0","0.0","4.42","6.77","124.73"
"656","1991","19","Kerala","Kozhikode","40.21","78.78","118.99","0.0","0.0","4.67","7.15","130.8"
"656","1992","19","Kerala","Kozhikode","42.49","84.07","126.56","0.0","0.0","4.77","7.39","138.72"
"656","1993","19","Kerala","Kozhikode","41.82","93.48","135.3","0.0","0.0","4.9","7.68","147.88"
"656","1994","19","Kerala","Kozhikode","41.71","101.77","143.49","0.0","0.0","4.9","7.91","156.3"
"656","1995","19","Kerala","Kozhikode","42.38","108.82","151.2","0.0","0.0","3.28","12.01","166.5"
"656","1996","19","Kerala","Kozhikode","40.72","113.69","154.4","0.0","0.0","3.19","8.58","166.18"
"656","1997","19","Kerala","Kozhikode","34.34","136.64","170.98","0.0","0.0","1.75","8.96","181.69"
"656","1998","19","Kerala","Kozhikode","45.81","147.48","193.29","0.0","0.0","3.56","11.44","208.3"
"656","1999","19","Kerala","Kozhikode","37.09","165.56","202.65","0.0","0.0","2.87","13.88","219.4"
"656","2000","19","Kerala","Kozhikode","29.62","181.55","211.17","0.0","0.0","3.44","14.23","228.83"
"656","2002","19","Kerala","Kozhikode","26.9","171.36","198.26","0.0","0.0","3.82","6.88","208.96"
"656","2003","19","Kerala","Kozhikode","21.46","144.62","166.08","0.0","0.0","1.7","5.78","173.56"
"656","2004","19","Kerala","Kozhikode","19.31","140.59","159.89","0.0","0.0","1.63","5.0","166.53"
"656","2005","19","Kerala","Kozhikode","19.59","145.67","165.27","0.0","0.0","1.67","5.39","172.32"
"656","2006","19","Kerala","Kozhikode","21.23","161.52","182.75","0.0","0.0","1.19","5.36","189.3"
"656","2007","19","Kerala","Kozhikode","14.26","146.99","161.25","0.0","0.0","1.21","3.38","165.84"
"656","2008","19","Kerala","Kozhikode","19.93","148.49","168.42","0.0","0.0","1.47","5.35","175.23"
"656","2009","19","Kerala","Kozhikode","16.53","133.27","149.8","0.0","0.0","2.21","3.44","155.45"
"656","2010","19","Kerala","Kozhikode","14.71","161.86","176.57","0.0","0.0","0.3","3.39","180.26"
"656","2011","19","Kerala","Kozhikode","1.93","158.35","160.28","0.0","0.0","1.09","4.25","165.62"
"657","1977","19","Kerala","Malappuram","8.5","22.2","30.7","-1.0","-1.0","6.8","5.1","42.6"
"657","1978","19","Kerala","Malappuram","8.6","17.3","25.9","-1.0","-1.0","8.4","5.8","40.1"
"657","1979","19","Kerala","Malappuram","8.8","19.3","28.1","-1.0","-1.0","7.9","6.6","42.6"
"657","1980","19","Kerala","Malappuram","8.5","16.5","25.0","-1.0","-1.0","8.9","6.1","40.0"
"657","1981","19","Kerala","Malappuram","8.8","24.8","33.6","-1.0","-1.0","11.4","6.4","51.4"
"657","1982","19","Kerala","Malappuram","14.4","28.0","42.4","-1.0","-1.0","11.5","6.6","60.5"
"657","1983","19","Kerala","Malappuram","15.6","33.4","49.0","-1.0","-1.0","10.0","9.0","68.0"
"657","1984","19","Kerala","Malappuram","14.3","42.8","57.1","-1.0","-1.0","12.3","9.3","78.7"
"657","1987","19","Kerala","Malappuram","22.83","43.68","66.51","-1.0","-1.0","12.66","7.89","87.07"
"657","1990","19","Kerala","Malappuram","27.98","51.39","79.36","0.0","0.0","11.97","7.59","98.92"
"657","1991","19","Kerala","Malappuram","28.08","55.11","83.19","0.0","0.0","12.65","8.01","103.85"
"657","1992","19","Kerala","Malappuram","29.88","58.49","88.36","0.0","0.0","12.95","8.28","109.59"
"657","1993","19","Kerala","Malappuram","29.53","66.05","95.59","0.0","0.0","13.28","8.61","117.47"
"657","1994","19","Kerala","Malappuram","29.52","71.68","101.2","0.0","0.0","13.06","8.86","123.11"
"657","1995","19","Kerala","Malappuram","29.5","76.44","105.94","0.0","0.0","10.5","9.05","125.48"
"657","1996","19","Kerala","Malappuram","28.47","80.26","108.73","0.0","0.0","9.8","9.29","127.81"
"657","1997","19","Kerala","Malappuram","22.83","98.93","121.75","0.0","0.0","10.97","9.56","142.29"
"657","1998","19","Kerala","Malappuram","28.39","101.78","130.17","0.0","0.0","8.65","8.36","147.17"
"657","1999","19","Kerala","Malappuram","22.86","112.23","135.09","0.0","0.0","7.95","10.2","153.23"
"657","2000","19","Kerala","Malappuram","20.75","130.85","151.6","0.0","0.0","6.66","9.38","167.64"
"657","2002","19","Kerala","Malappuram","19.81","114.55","134.35","0.0","0.0","7.17","10.28","151.81"
"657","2003","19","Kerala","Malappuram","17.5","102.36","119.87","0.0","0.0","5.8","8.3","133.97"
"657","2004","19","Kerala","Malappuram","12.24","93.28","105.51","0.0","0.0","5.92","7.05","118.48"
"657","2005","19","Kerala","Malappuram","12.04","94.88","106.91","0.0","0.0","5.9","7.47","120.28"
"657","2006","19","Kerala","Malappuram","9.84","95.65","105.49","0.0","0.0","4.94","7.56","117.99"
"657","2007","19","Kerala","Malappuram","8.74","88.41","97.15","0.0","0.0","3.35","3.98","104.48"
"657","2008","19","Kerala","Malappuram","11.74","107.77","119.51","0.0","0.0","5.22","5.8","130.53"
"657","2009","19","Kerala","Malappuram","7.56","103.13","110.69","0.0","0.0","5.69","8.96","125.34"
"657","2010","19","Kerala","Malappuram","8.03","112.05","120.08","0.0","0.0","1.44","3.54","125.05"
"657","2011","19","Kerala","Malappuram","1.41","95.75","97.16","0.0","0.0","1.31","7.92","106.39"
"658","1977","19","Kerala","Palakkad","15.9","31.2","47.1","-1.0","-1.0","12.4","2.5","62.0"
"658","1978","19","Kerala","Palakkad","14.8","31.5","46.3","-1.0","-1.0","13.8","2.8","62.9"
"658","1979","19","Kerala","Palakkad","19.5","37.3","56.8","-1.0","-1.0","13.1","4.8","74.7"
"658","1980","19","Kerala","Palakkad","20.7","42.9","63.6","-1.0","-1.0","13.3","4.3","81.2"
"658","1981","19","Kerala","Palakkad","18.7","38.3","57.0","-1.0","-1.0","12.3","3.8","73.1"
"658","1982","19","Kerala","Palakkad","20.7","41.8","62.5","-1.0","-1.0","12.3","5.3","80.1"
"658","1983","19","Kerala","Palakkad","20.5","50.7","71.2","-1.0","-1.0","10.4","6.8","88.4"
"658","1984","19","Kerala","Palakkad","21.0","56.1","77.1","-1.0","-1.0","12.0","7.4","96.5"
"658","1987","19","Kerala","Palakkad","29.31","48.7","78.02","-1.0","-1.0","11.59","5.59","95.19"
"658","1990","19","Kerala","Palakkad","35.23","75.17","110.4","0.0","0.0","12.03","8.16","130.58"
"658","1991","19","Kerala","Palakkad","35.36","80.61","115.97","0.0","0.0","12.7","8.61","137.29"
"658","1992","19","Kerala","Palakkad","38.21","86.05","124.26","0.0","0.0","13.01","8.91","146.18"
"658","1993","19","Kerala","Palakkad","37.54","94.86","132.4","0.0","0.0","13.04","9.26","154.7"
"658","1994","19","Kerala","Palakkad","37.46","102.48","139.94","0.0","0.0","12.8","9.48","162.22"
"658","1995","19","Kerala","Palakkad","37.65","108.15","145.81","0.0","0.0","10.75","9.66","166.21"
"658","1996","19","Kerala","Palakkad","36.45","112.66","149.1","0.0","0.0","10.32","9.93","169.35"
"658","1997","19","Kerala","Palakkad","32.76","165.46","198.23","0.0","0.0","11.69","10.19","220.12"
"658","1998","19","Kerala","Palakkad","41.8","172.31","214.11","0.0","0.0","13.68","9.55","237.33"
"658","1999","19","Kerala","Palakkad","33.97","192.24","226.22","0.0","0.0","13.88","10.88","250.97"
"658","2000","19","Kerala","Palakkad","25.49","188.98","214.47","0.0","0.0","11.44","8.83","234.74"
"658","2002","19","Kerala","Palakkad","28.9","194.48","223.38","0.0","0.0","5.63","7.15","236.16"
"658","2003","19","Kerala","Palakkad","21.19","189.76","210.94","0.0","0.0","5.27","7.27","223.49"
"658","2004","19","Kerala","Palakkad","16.15","183.87","200.02","0.0","0.0","5.2","5.66","210.88"
"658","2005","19","Kerala","Palakkad","16.28","186.89","203.17","0.0","0.0","4.5","5.99","213.66"
"658","2006","19","Kerala","Palakkad","10.82","193.96","204.79","0.0","0.0","3.64","4.37","212.8"
"658","2007","19","Kerala","Palakkad","16.0","196.11","212.11","0.0","0.0","1.87","3.73","217.71"
"658","2008","19","Kerala","Palakkad","25.73","191.41","217.13","0.0","0.0","3.62","2.4","223.15"
"658","2009","19","Kerala","Palakkad","26.06","181.18","207.24","0.0","0.0","4.54","1.3","213.08"
"658","2010","19","Kerala","Palakkad","8.89","308.11","317.0","0.0","0.0","2.91","4.49","324.4"
"658","2011","19","Kerala","Palakkad","1.75","379.51","381.26","0.0","0.0","3.1","6.85","391.21"
"659","1977","19","Kerala","Kollam","23.1","62.7","85.8","-1.0","-1.0","9.3","9.1","104.2"
"659","1978","19","Kerala","Kollam","23.6","70.6","94.2","-1.0","-1.0","8.1","8.4","110.7"
"659","1979","19","Kerala","Kollam","25.3","75.8","101.1","-1.0","-1.0","8.5","9.5","119.1"
"659","1980","19","Kerala","Kollam","28.1","91.2","119.3","-1.0","-1.0","9.3","9.3","137.9"
"659","1981","19","Kerala","Kollam","27.1","83.4","110.5","-1.0","-1.0","9.4","9.2","129.1"
"659","1982","19","Kerala","Kollam","25.4","105.4","130.8","-1.0","-1.0","7.4","12.2","150.4"
"659","1983","19","Kerala","Kollam","29.2","112.7","141.9","-1.0","-1.0","6.6","13.6","162.1"
"659","1984","19","Kerala","Kollam","38.4","144.6","183.0","-1.0","-1.0","7.3","16.7","207.0"
"659","1987","19","Kerala","Kollam","37.91","165.04","202.95","-1.0","-1.0","6.88","13.14","222.95"
"659","1990","19","Kerala","Kollam","36.9","215.73","252.63","0.0","0.0","6.13","16.13","274.89"
"659","1991","19","Kerala","Kollam","37.02","231.4","268.42","0.0","0.0","6.47","17.04","291.93"
"659","1992","19","Kerala","Kollam","38.87","244.83","283.71","0.0","0.0","6.62","17.6","307.93"
"659","1993","19","Kerala","Kollam","38.18","265.75","303.93","0.0","0.0","6.6","18.08","328.61"
"659","1994","19","Kerala","Kollam","38.09","285.17","323.26","0.0","0.0","6.55","18.55","348.36"
"659","1995","19","Kerala","Kollam","40.03","300.59","340.63","0.0","0.0","5.1","18.84","364.57"
"659","1996","19","Kerala","Kollam","38.49","314.62","353.11","0.0","0.0","4.94","19.44","377.48"
"659","1997","19","Kerala","Kollam","28.37","334.42","362.79","0.0","0.0","6.35","19.95","389.09"
"659","1998","19","Kerala","Kollam","25.01","314.23","339.24","0.0","0.0","7.29","28.86","375.4"
"659","1999","19","Kerala","Kollam","22.26","333.48","355.74","0.0","0.0","6.99","26.67","389.4"
"659","2000","19","Kerala","Kollam","19.1","341.98","361.09","0.0","0.0","7.26","26.31","394.65"
"659","2002","19","Kerala","Kollam","16.44","306.72","323.16","0.0","0.0","4.04","16.15","343.35"
"659","2003","19","Kerala","Kollam","9.08","281.14","290.22","0.0","0.0","2.96","11.47","304.66"
"659","2004","19","Kerala","Kollam","7.12","277.3","284.42","0.0","0.0","3.09","12.26","299.76"
"659","2005","19","Kerala","Kollam","6.74","290.53","297.27","0.0","0.0","3.09","13.37","313.73"
"659","2006","19","Kerala","Kollam","5.8","312.1","317.9","0.0","0.0","3.16","15.67","336.73"
"659","2007","19","Kerala","Kollam","5.81","326.85","332.66","0.0","0.0","2.15","17.0","351.81"
"659","2008","19","Kerala","Kollam","6.07","482.19","488.25","0.0","0.0","2.5","15.36","506.12"
"659","2009","19","Kerala","Kollam","5.83","482.95","488.78","0.0","0.0","2.65","17.98","509.41"
"659","2010","19","Kerala","Kollam","11.96","420.09","432.05","0.0","0.0","1.18","20.86","454.09"
"659","2011","19","Kerala","Kollam","2.08","468.57","470.65","0.0","0.0","1.67","18.94","491.25"
"660","1977","19","Kerala","Thrissur","15.2","31.3","46.5","-1.0","-1.0","10.2","5.4","62.1"
"660","1978","19","Kerala","Thrissur","19.2","39.1","58.3","-1.0","-1.0","14.2","6.7","79.2"
"660","1979","19","Kerala","Thrissur","20.7","39.1","59.8","-1.0","-1.0","14.3","6.1","80.2"
"660","1980","19","Kerala","Thrissur","19.4","39.5","58.9","-1.0","-1.0","15.3","5.8","80.0"
"660","1981","19","Kerala","Thrissur","18.6","51.9","70.5","-1.0","-1.0","16.5","6.3","93.3"
"660","1982","19","Kerala","Thrissur","18.3","55.8","74.1","-1.0","-1.0","15.6","6.4","96.1"
"660","1983","19","Kerala","Thrissur","18.7","58.2","76.9","-1.0","-1.0","14.9","5.8","97.6"
"660","1984","19","Kerala","Thrissur","19.4","66.6","86.0","-1.0","-1.0","13.2","6.6","105.8"
"660","1987","19","Kerala","Thrissur","24.8","82.97","107.77","-1.0","-1.0","14.33","6.38","128.48"
"660","1990","19","Kerala","Thrissur","25.0","101.7","126.71","0.0","0.0","13.19","6.32","146.21"
"660","1991","19","Kerala","Thrissur","25.09","109.07","134.17","0.0","0.0","13.93","6.67","154.77"
"660","1992","19","Kerala","Thrissur","25.77","115.67","141.44","0.0","0.0","14.23","6.88","162.55"
"660","1993","19","Kerala","Thrissur","25.45","125.26","150.71","0.0","0.0","14.33","7.17","172.21"
"660","1994","19","Kerala","Thrissur","25.44","135.8","161.24","0.0","0.0","14.08","7.37","182.69"
"660","1995","19","Kerala","Thrissur","25.41","141.95","167.36","0.0","0.0","10.62","7.53","185.51"
"660","1996","19","Kerala","Thrissur","24.44","148.35","172.79","0.0","0.0","10.2","8.15","191.14"
"660","1997","19","Kerala","Thrissur","17.58","161.5","179.09","0.0","0.0","9.84","8.12","197.04"
"660","1998","19","Kerala","Thrissur","15.51","175.82","191.33","0.0","0.0","9.34","5.93","206.6"
"660","1999","19","Kerala","Thrissur","13.83","187.59","201.43","0.0","0.0","8.29","5.06","214.78"
"660","2000","19","Kerala","Thrissur","12.39","232.13","244.52","0.0","0.0","5.35","6.71","256.58"
"660","2002","19","Kerala","Thrissur","10.3","243.21","253.51","0.0","0.0","7.74","14.3","275.55"
"660","2003","19","Kerala","Thrissur","6.77","187.48","194.25","0.0","0.0","6.88","6.72","207.85"
"660","2004","19","Kerala","Thrissur","5.4","181.57","186.96","0.0","0.0","6.34","5.4","198.7"
"660","2005","19","Kerala","Thrissur","4.93","178.23","183.17","0.0","0.0","6.07","6.01","195.24"
"660","2006","19","Kerala","Thrissur","3.32","137.34","140.66","0.0","0.0","4.81","5.48","150.96"
"660","2007","19","Kerala","Thrissur","3.34","140.62","143.96","0.0","0.0","5.41","5.6","154.96"
"660","2008","19","Kerala","Thrissur","6.41","148.84","155.24","0.0","0.0","5.08","9.23","169.55"
"660","2009","19","Kerala","Thrissur","14.92","133.5","148.43","0.0","0.0","6.26","8.97","163.66"
"660","2010","19","Kerala","Thrissur","12.23","152.77","165.0","0.0","0.0","5.21","6.88","177.08"
"660","2011","19","Kerala","Thrissur","1.64","155.77","157.41","0.0","0.0","6.44","7.09","170.94"
"661","1977","19","Kerala","Thiruvananthapuram","12.7","44.1","56.8","-1.0","-1.0","11.3","7.4","75.5"
"661","1978","19","Kerala","Thiruvananthapuram","16.1","46.0","62.1","-1.0","-1.0","10.9","7.2","80.2"
"661","1979","19","Kerala","Thiruvananthapuram","15.5","49.2","64.7","-1.0","-1.0","11.1","6.2","82.0"
"661","1980","19","Kerala","Thiruvananthapuram","16.9","49.7","66.6","-1.0","-1.0","13.0","9.9","89.5"
"661","1981","19","Kerala","Thiruvananthapuram","15.7","54.7","70.4","-1.0","-1.0","12.0","10.1","92.5"
"661","1982","19","Kerala","Thiruvananthapuram","16.7","64.6","81.3","-1.0","-1.0","12.2","12.5","106.0"
"661","1983","19","Kerala","Thiruvananthapuram","18.0","71.5","89.5","-1.0","-1.0","11.6","12.5","113.6"
"661","1984","19","Kerala","Thiruvananthapuram","18.4","76.8","95.2","-1.0","-1.0","13.2","12.0","120.4"
"661","1987","19","Kerala","Thiruvananthapuram","14.68","136.98","151.66","-1.0","-1.0","19.44","16.95","188.05"
"661","1990","19","Kerala","Thiruvananthapuram","13.63","174.67","188.3","0.0","0.0","20.92","17.5","226.71"
"661","1991","19","Kerala","Thiruvananthapuram","13.52","185.22","198.74","0.0","0.0","22.09","18.47","239.31"
"661","1992","19","Kerala","Thiruvananthapuram","14.65","197.62","212.27","0.0","0.0","22.59","19.08","253.94"
"661","1993","19","Kerala","Thiruvananthapuram","14.43","210.28","224.72","0.0","0.0","22.59","19.67","266.97"
"661","1994","19","Kerala","Thiruvananthapuram","14.37","226.1","240.47","0.0","0.0","22.18","20.2","282.85"
"661","1995","19","Kerala","Thiruvananthapuram","16.54","185.29","201.83","0.0","0.0","18.09","20.42","240.34"
"661","1996","19","Kerala","Thiruvananthapuram","15.96","248.32","264.27","0.0","0.0","17.33","21.0","302.61"
"661","1997","19","Kerala","Thiruvananthapuram","13.61","220.94","234.54","0.0","0.0","10.34","21.2","266.09"
"661","1998","19","Kerala","Thiruvananthapuram","11.78","227.67","239.46","0.0","0.0","11.34","16.73","267.53"
"661","1999","19","Kerala","Thiruvananthapuram","10.53","241.86","252.39","0.0","0.0","10.49","15.06","277.94"
"661","2000","19","Kerala","Thiruvananthapuram","7.83","236.44","244.27","0.0","0.0","9.49","13.67","267.43"
"661","2002","19","Kerala","Thiruvananthapuram","5.67","223.26","228.94","0.0","0.0","4.13","15.3","248.37"
"661","2003","19","Kerala","Thiruvananthapuram","3.2","207.29","210.49","0.0","0.0","2.65","11.67","224.81"
"661","2004","19","Kerala","Thiruvananthapuram","2.49","202.88","205.38","0.0","0.0","2.41","11.51","219.3"
"661","2005","19","Kerala","Thiruvananthapuram","2.06","203.14","205.2","0.0","0.0","2.11","12.02","219.33"
"661","2006","19","Kerala","Thiruvananthapuram","1.48","206.42","207.9","0.0","0.0","2.27","13.09","223.26"
"661","2007","19","Kerala","Thiruvananthapuram","1.43","243.62","245.05","0.0","0.0","1.92","16.8","263.77"
"661","2008","19","Kerala","Thiruvananthapuram","8.91","128.21","137.12","0.0","0.0","2.74","17.63","157.49"
"661","2009","19","Kerala","Thiruvananthapuram","5.22","123.18","128.41","0.0","0.0","3.67","27.42","159.49"
"661","2010","19","Kerala","Thiruvananthapuram","4.6","248.86","253.46","0.0","0.0","1.6","18.04","273.11"
"661","2011","19","Kerala","Thiruvananthapuram","1.11","286.36","287.47","0.0","0.0","2.55","14.83","304.85"
"701","1988","8","Orissa","Balasore","23.47","1.86","25.33","-1.0","-1.0","2.11","0.0","27.44"
"701","1989","8","Orissa","Balasore","24.73","2.15","26.88","-1.0","-1.0","2.33","0.0","29.21"
"701","1990","8","Orissa","Balasore","23.51","2.93","26.44","0.0","0.0","2.44","0.0","28.88"
"701","1991","8","Orissa","Balasore","26.12","10.68","36.8","0.0","0.0","2.63","0.0","39.43"
"701","1992","8","Orissa","Balasore","27.1","13.13","40.23","0.0","0.0","2.74","0.0","42.97"
"701","1993","8","Orissa","Balasore","28.44","14.44","42.88","0.0","0.0","2.93","0.0","45.81"
"701","1994","8","Orissa","Balasore","31.86","7.07","38.94","0.0","0.0","1.93","0.0","40.86"
"701","1995","8","Orissa","Balasore","25.91","8.21","34.12","0.0","0.0","2.44","0.0","36.56"
"701","1996","8","Orissa","Balasore","25.64","10.03","35.67","0.0","0.0","3.06","0.0","38.73"
