"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","WHEAT AREA (1000 ha)","SORGHUM AREA (1000 ha)","PEARL MILLET AREA (1000 ha)","MAIZE AREA (1000 ha)","FINGER MILLET AREA (1000 ha)","TOTAL AREA (1000 ha)"
"50","1990","1","Andhra Pradesh","S.P.S. Nellore","199.41","0.0","18.35","17.23","3.48","0.0","238.47"
"50","1991","1","Andhra Pradesh","S.P.S. Nellore","274.68","0.0","14.59","16.11","3.0","0.0","308.38"
"50","1992","1","Andhra Pradesh","S.P.S. Nellore","256.6","0.0","10.06","10.96","5.13","0.0","282.75"
"50","1993","1","Andhra Pradesh","S.P.S. Nellore","234.14","0.0","4.61","7.66","1.12","0.0","247.53"
"50","1994","1","Andhra Pradesh","S.P.S. Nellore","243.14","0.0","7.14","5.49","3.12","0.0","258.89"
"50","1998","1","Andhra Pradesh","S.P.S. Nellore","261.45","0.0","0.04","6.41","2.42","0.0","270.32"
"50","2000","1","Andhra Pradesh","S.P.S. Nellore","235.88","0.0","1.69","11.1","0.67","0.0","249.34"
"50","2002","1","Andhra Pradesh","S.P.S. Nellore","600.99","0.0","7.44","12.34","8.13","0.0","628.89"
"50","2003","1","Andhra Pradesh","S.P.S. Nellore","423.66","0.0","11.32","27.89","9.64","0.0","472.51"
"50","2004","1","Andhra Pradesh","S.P.S. Nellore","222.3","0.0","2.85","8.24","3.6","0.0","236.99"
"50","2005","1","Andhra Pradesh","S.P.S. Nellore","264.33","0.0","1.04","6.31","2.35","0.0","274.03"
"50","2006","1","Andhra Pradesh","S.P.S. Nellore","245.9","0.0","0.98","4.05","1.12","0.0","525.06"
"50","2007","1","Andhra Pradesh","S.P.S. Nellore","267.35","0.0","0.86","6.86","1.38","0.0","276.45"
"51","1966","1","Andhra Pradesh","Kurnool","9.5","0.0","3.9","0.0","0.0","0.0","13.4"
"51","1967","1","Andhra Pradesh","Kurnool","4.2","0.0","1.0","0.1","0.1","0.0","5.4"
"51","1968","1","Andhra Pradesh","Kurnool","6.1","0.0","1.3","0.6","0.1","0.0","8.1"
"51","1969","1","Andhra Pradesh","Kurnool","19.1","0.2","1.0","0.8","0.1","0.0","21.2"
"51","1970","1","Andhra Pradesh","Kurnool","15.3","0.8","6.5","1.4","0.0","0.0","24.0"
"51","1971","1","Andhra Pradesh","Kurnool","33.0","1.4","6.8","3.2","0.1","0.0","44.5"
"51","1972","1","Andhra Pradesh","Kurnool","51.5","3.4","18.5","3.1","0.0","0.0","76.5"
"51","1973","1","Andhra Pradesh","Kurnool","79.0","0.9","20.3","10.7","0.0","0.0","110.9"
"51","1974","1","Andhra Pradesh","Kurnool","86.6","3.0","17.6","2.7","0.0","0.0","109.9"
"51","1975","1","Andhra Pradesh","Kurnool","82.6","4.1","20.8","7.5","0.0","0.0","115.0"
"51","1976","1","Andhra Pradesh","Kurnool","49.2","2.9","22.3","7.5","0.2","0.0","82.1"
"51","1977","1","Andhra Pradesh","Kurnool","72.6","5.3","42.7","8.6","0.0","0.0","129.2"
"51","1978","1","Andhra Pradesh","Kurnool","80.8","4.3","54.7","18.7","0.0","0.0","158.5"
"51","1979","1","Andhra Pradesh","Kurnool","97.1","2.9","6.1","12.6","0.3","0.0","119.0"
"51","1980","1","Andhra Pradesh","Kurnool","96.2","3.6","72.0","19.7","0.0","0.0","191.5"
"51","1981","1","Andhra Pradesh","Kurnool","111.2","5.3","102.0","24.3","0.0","0.0","242.8"
"51","1982","1","Andhra Pradesh","Kurnool","107.0","4.5","57.2","26.1","0.0","0.0","194.8"
"51","1983","1","Andhra Pradesh","Kurnool","114.7","4.1","54.3","22.1","0.0","0.0","195.2"
"51","1984","1","Andhra Pradesh","Kurnool","100.8","2.3","72.2","25.7","0.0","0.0","201.0"
"51","1985","1","Andhra Pradesh","Kurnool","84.8","2.4","94.6","30.0","0.0","0.0","211.8"
"51","1986","1","Andhra Pradesh","Kurnool","77.2","1.9","114.4","33.1","0.0","0.0","226.6"
"51","1987","1","Andhra Pradesh","Kurnool","64.2","0.7","55.3","30.2","0.0","0.0","150.4"
"51","1988","1","Andhra Pradesh","Kurnool","86.9","0.3","53.3","29.3","0.6","0.0","170.4"
"51","1989","1","Andhra Pradesh","Kurnool","93.2","0.5","75.4","11.2","1.3","0.0","181.6"
"51","1990","1","Andhra Pradesh","Kurnool","88.15","0.0","87.42","29.79","1.52","0.0","206.88"
"51","1991","1","Andhra Pradesh","Kurnool","98.02","0.5","91.24","21.66","1.46","0.0","212.88"
"51","1992","1","Andhra Pradesh","Kurnool","81.94","0.08","57.85","19.44","2.16","0.0","161.47"
"51","1993","1","Andhra Pradesh","Kurnool","78.21","0.15","54.84","17.36","0.4","0.0","150.96"
"51","1994","1","Andhra Pradesh","Kurnool","70.98","0.0","65.56","15.67","1.31","0.0","153.52"
"51","1998","1","Andhra Pradesh","Kurnool","95.4","0.2","2.22","17.78","1.58","0.0","117.18"
"51","2000","1","Andhra Pradesh","Kurnool","103.26","0.0","91.12","20.74","2.94","0.0","218.06"
"51","2002","1","Andhra Pradesh","Kurnool","107.72","0.0","44.66","4.59","5.15","0.0","162.13"
"51","2003","1","Andhra Pradesh","Kurnool","97.42","0.0","72.04","21.96","9.3","0.0","200.72"
"51","2004","1","Andhra Pradesh","Kurnool","53.24","0.0","31.68","5.45","4.04","0.0","94.4"
"51","2005","1","Andhra Pradesh","Kurnool","129.25","0.0","30.82","7.48","7.11","0.0","174.65"
"51","2006","1","Andhra Pradesh","Kurnool","109.42","0.0","18.6","9.68","7.4","0.0","145.09"
"51","2007","1","Andhra Pradesh","Kurnool","123.65","0.0","31.33","7.14","11.28","0.0","173.4"
"52","1966","1","Andhra Pradesh","Ananthapur","7.0","0.0","3.4","0.1","0.0","0.0","10.5"
"52","1967","1","Andhra Pradesh","Ananthapur","0.8","0.0","0.4","0.4","0.1","0.0","1.7"
"52","1968","1","Andhra Pradesh","Ananthapur","3.7","0.0","1.2","1.2","1.6","0.0","7.7"
"52","1969","1","Andhra Pradesh","Ananthapur","10.8","0.1","1.2","0.9","0.6","0.0","13.6"
"52","1970","1","Andhra Pradesh","Ananthapur","3.0","0.4","0.6","0.1","0.4","0.0","4.5"
"52","1971","1","Andhra Pradesh","Ananthapur","2.6","1.5","0.9","1.3","0.9","0.0","7.2"
"52","1972","1","Andhra Pradesh","Ananthapur","23.4","3.0","1.9","3.8","0.5","0.0","32.6"
"52","1973","1","Andhra Pradesh","Ananthapur","32.0","3.0","4.1","2.9","0.8","0.0","42.8"
"52","1974","1","Andhra Pradesh","Ananthapur","55.8","4.6","4.9","7.1","0.5","0.0","72.9"
"52","1975","1","Andhra Pradesh","Ananthapur","33.7","3.7","4.2","7.2","0.3","0.0","49.1"
"52","1976","1","Andhra Pradesh","Ananthapur","21.0","4.2","7.9","5.9","0.2","0.0","39.2"
"52","1977","1","Andhra Pradesh","Ananthapur","27.5","3.8","9.5","11.7","0.6","0.0","53.1"
"52","1978","1","Andhra Pradesh","Ananthapur","22.9","4.6","7.0","14.0","0.7","0.0","49.2"
"52","1979","1","Andhra Pradesh","Ananthapur","25.7","4.5","10.9","14.9","0.3","0.0","56.3"
"52","1980","1","Andhra Pradesh","Ananthapur","12.5","3.2","9.7","16.3","1.8","0.0","43.5"
"52","1981","1","Andhra Pradesh","Ananthapur","58.4","6.6","58.2","25.9","0.8","0.0","149.9"
"52","1982","1","Andhra Pradesh","Ananthapur","30.7","5.2","20.0","22.2","0.2","0.0","78.3"
"52","1983","1","Andhra Pradesh","Ananthapur","46.0","3.8","18.3","30.6","0.0","0.0","98.7"
"52","1984","1","Andhra Pradesh","Ananthapur","40.4","2.1","24.3","35.5","0.0","0.0","102.3"
"52","1985","1","Andhra Pradesh","Ananthapur","22.2","3.2","25.5","16.9","1.6","0.0","69.4"
"52","1986","1","Andhra Pradesh","Ananthapur","30.3","3.4","51.0","21.6","0.6","0.0","106.9"
"52","1987","1","Andhra Pradesh","Ananthapur","28.7","0.1","28.2","16.5","0.6","0.0","74.1"
"52","1988","1","Andhra Pradesh","Ananthapur","49.5","0.5","22.1","14.5","1.1","0.0","87.7"
"52","1989","1","Andhra Pradesh","Ananthapur","59.7","0.3","15.6","10.1","0.3","0.0","86.0"
"52","1990","1","Andhra Pradesh","Ananthapur","35.47","0.94","20.83","5.79","0.27","0.0","63.3"
"52","1991","1","Andhra Pradesh","Ananthapur","36.08","0.5","27.65","4.62","0.35","0.0","69.2"
"52","1992","1","Andhra Pradesh","Ananthapur","30.64","0.4","35.71","4.43","1.02","0.0","72.2"
"52","1993","1","Andhra Pradesh","Ananthapur","27.1","0.23","14.38","0.26","0.61","0.0","42.58"
"52","1994","1","Andhra Pradesh","Ananthapur","27.34","0.51","21.65","0.53","0.29","0.0","50.32"
"52","1998","1","Andhra Pradesh","Ananthapur","42.4","0.0","2.0","0.0","2.3","0.0","46.7"
"52","2000","1","Andhra Pradesh","Ananthapur","49.4","0.0","19.6","1.0","0.0","0.0","70.0"
"52","2002","1","Andhra Pradesh","Ananthapur","59.23","0.0","6.27","1.04","2.87","0.0","69.4"
"52","2003","1","Andhra Pradesh","Ananthapur","51.38","0.0","22.81","1.69","7.51","0.0","83.39"
"52","2004","1","Andhra Pradesh","Ananthapur","26.73","0.0","4.12","0.4","5.49","0.0","36.74"
"52","2005","1","Andhra Pradesh","Ananthapur","31.1","0.0","3.62","0.21","2.99","0.0","37.91"
"52","2006","1","Andhra Pradesh","Ananthapur","25.29","0.0","3.28","0.07","6.28","0.0","34.92"
"52","2007","1","Andhra Pradesh","Ananthapur","30.44","0.0","2.57","0.39","9.36","0.0","42.76"
"53","1966","1","Andhra Pradesh","Kadapa YSR","5.5","0.0","3.8","0.1","0.0","0.0","9.4"
"53","1967","1","Andhra Pradesh","Kadapa YSR","1.1","0.0","0.6","0.4","0.0","0.0","2.1"
"53","1968","1","Andhra Pradesh","Kadapa YSR","6.0","0.0","1.3","1.0","0.0","0.0","8.3"
"53","1969","1","Andhra Pradesh","Kadapa YSR","5.0","0.0","1.0","1.8","0.0","0.0","7.8"
"53","1970","1","Andhra Pradesh","Kadapa YSR","7.8","0.1","1.4","1.8","0.0","0.0","11.1"
"53","1971","1","Andhra Pradesh","Kadapa YSR","10.4","0.0","0.9","2.1","0.0","0.0","13.4"
"53","1972","1","Andhra Pradesh","Kadapa YSR","12.5","0.2","8.2","5.5","0.0","0.0","26.4"
"53","1973","1","Andhra Pradesh","Kadapa YSR","20.4","0.2","7.5","11.5","0.0","0.0","39.6"
"53","1974","1","Andhra Pradesh","Kadapa YSR","25.9","0.2","5.6","17.3","0.0","0.0","49.0"
"53","1975","1","Andhra Pradesh","Kadapa YSR","48.7","0.7","3.1","11.4","0.0","0.0","63.9"
"53","1976","1","Andhra Pradesh","Kadapa YSR","44.9","0.5","4.0","11.2","0.0","0.0","60.6"
"53","1977","1","Andhra Pradesh","Kadapa YSR","31.2","0.4","2.2","14.5","0.0","0.0","48.3"
"53","1978","1","Andhra Pradesh","Kadapa YSR","37.6","0.5","2.2","18.4","0.0","0.0","58.7"
"53","1979","1","Andhra Pradesh","Kadapa YSR","37.0","0.5","9.9","16.5","0.0","0.0","63.9"
"53","1980","1","Andhra Pradesh","Kadapa YSR","37.6","0.4","28.1","21.3","0.0","0.0","87.4"
"53","1981","1","Andhra Pradesh","Kadapa YSR","44.0","3.9","32.8","31.3","0.0","0.0","112.0"
"53","1982","1","Andhra Pradesh","Kadapa YSR","31.2","0.0","23.3","19.5","0.0","0.0","74.0"
"53","1983","1","Andhra Pradesh","Kadapa YSR","53.8","0.0","27.2","25.8","0.0","0.0","106.8"
"53","1984","1","Andhra Pradesh","Kadapa YSR","47.3","0.0","36.2","30.0","0.0","0.0","113.5"
"53","1985","1","Andhra Pradesh","Kadapa YSR","39.5","0.0","37.4","11.4","0.0","0.0","88.3"
"53","1986","1","Andhra Pradesh","Kadapa YSR","28.9","0.0","33.1","10.9","0.0","0.0","72.9"
"53","1987","1","Andhra Pradesh","Kadapa YSR","37.7","0.0","9.8","11.0","0.0","0.0","58.5"
"53","1988","1","Andhra Pradesh","Kadapa YSR","49.5","0.0","9.5","7.0","0.0","0.0","66.0"
"53","1989","1","Andhra Pradesh","Kadapa YSR","43.6","0.0","29.6","8.0","0.0","0.0","81.2"
"53","1990","1","Andhra Pradesh","Kadapa YSR","54.36","0.0","9.23","6.69","0.0","0.0","70.28"
"53","1991","1","Andhra Pradesh","Kadapa YSR","70.92","0.2","3.95","5.6","0.0","0.0","80.67"
"53","1992","1","Andhra Pradesh","Kadapa YSR","37.23","0.0","16.61","4.99","0.0","0.0","58.83"
"53","1993","1","Andhra Pradesh","Kadapa YSR","51.8","0.0","12.2","2.8","0.0","0.0","66.8"
"53","1994","1","Andhra Pradesh","Kadapa YSR","44.52","0.0","7.69","2.2","0.0","0.0","54.41"
"53","1998","1","Andhra Pradesh","Kadapa YSR","47.8","0.0","13.1","0.9","0.0","0.0","61.8"
"53","2000","1","Andhra Pradesh","Kadapa YSR","66.1","0.0","9.8","7.1","0.0","0.0","83.0"
"53","2002","1","Andhra Pradesh","Kadapa YSR","76.7","0.0","14.99","8.58","0.25","0.0","100.52"
"53","2003","1","Andhra Pradesh","Kadapa YSR","81.02","0.0","18.06","7.28","0.08","0.0","106.43"
"53","2004","1","Andhra Pradesh","Kadapa YSR","49.28","0.0","2.63","6.46","0.13","0.0","58.5"
"53","2005","1","Andhra Pradesh","Kadapa YSR","66.03","0.0","3.29","5.76","0.15","0.0","75.24"
"53","2006","1","Andhra Pradesh","Kadapa YSR","45.92","0.0","15.37","3.79","0.15","0.0","65.23"
"53","2007","1","Andhra Pradesh","Kadapa YSR","58.46","0.0","1.32","2.52","0.07","0.0","62.37"
"54","1966","1","Andhra Pradesh","Chittoor","13.0","0.0","2.9","0.1","0.1","0.0","16.1"
"54","1967","1","Andhra Pradesh","Chittoor","12.2","0.0","0.3","1.9","0.0","0.0","14.4"
"54","1968","1","Andhra Pradesh","Chittoor","17.4","0.0","0.7","6.3","0.3","0.0","24.7"
"54","1969","1","Andhra Pradesh","Chittoor","16.7","0.1","0.3","6.4","0.7","0.0","24.2"
"54","1970","1","Andhra Pradesh","Chittoor","45.0","0.5","0.3","7.6","0.4","0.0","53.8"
"54","1971","1","Andhra Pradesh","Chittoor","37.3","0.4","0.2","6.7","0.2","0.0","44.8"
"54","1972","1","Andhra Pradesh","Chittoor","59.1","1.3","0.0","5.1","0.1","0.0","65.6"
"54","1973","1","Andhra Pradesh","Chittoor","78.9","0.3","0.0","15.8","0.8","0.0","95.8"
"54","1974","1","Andhra Pradesh","Chittoor","92.5","1.2","0.0","15.4","0.6","0.0","109.7"
"54","1975","1","Andhra Pradesh","Chittoor","98.0","0.1","0.0","8.5","0.1","0.0","106.7"
"54","1976","1","Andhra Pradesh","Chittoor","87.4","0.1","1.2","7.8","0.1","0.0","96.6"
"54","1977","1","Andhra Pradesh","Chittoor","92.6","0.1","0.1","8.5","0.1","0.0","101.4"
"54","1978","1","Andhra Pradesh","Chittoor","101.3","0.0","0.0","10.8","0.2","0.0","112.3"
"54","1979","1","Andhra Pradesh","Chittoor","99.2","0.0","0.0","9.3","0.2","0.0","108.7"
"54","1980","1","Andhra Pradesh","Chittoor","69.1","0.0","0.0","9.4","0.0","0.0","78.5"
"54","1981","1","Andhra Pradesh","Chittoor","89.3","0.0","0.0","18.8","0.0","0.0","108.1"
"54","1982","1","Andhra Pradesh","Chittoor","69.2","0.0","0.0","7.4","0.0","0.0","76.6"
"54","1983","1","Andhra Pradesh","Chittoor","120.7","0.0","0.0","20.4","0.0","0.0","141.1"
"54","1984","1","Andhra Pradesh","Chittoor","106.1","0.0","0.0","23.7","0.0","0.0","129.8"
"54","1985","1","Andhra Pradesh","Chittoor","90.3","0.0","2.2","14.5","0.0","0.0","107.0"
"54","1986","1","Andhra Pradesh","Chittoor","59.3","0.0","2.6","11.1","0.0","0.0","73.0"
"54","1987","1","Andhra Pradesh","Chittoor","60.6","0.0","4.2","7.0","0.0","0.0","71.8"
"54","1988","1","Andhra Pradesh","Chittoor","104.2","0.0","7.1","7.0","0.0","0.0","118.3"
"54","1989","1","Andhra Pradesh","Chittoor","91.7","0.0","2.8","5.6","0.1","0.0","100.2"
"54","1990","1","Andhra Pradesh","Chittoor","69.62","0.01","2.13","5.66","0.24","0.0","77.66"
"54","1991","1","Andhra Pradesh","Chittoor","101.83","0.0","2.16","4.8","0.06","0.0","108.85"
"54","1992","1","Andhra Pradesh","Chittoor","64.45","0.03","1.81","3.54","0.11","0.0","69.94"
"54","1993","1","Andhra Pradesh","Chittoor","92.54","0.0","1.23","3.34","0.09","0.0","97.2"
"54","1994","1","Andhra Pradesh","Chittoor","67.11","0.0","0.34","1.98","0.0","0.0","69.43"
"54","1998","1","Andhra Pradesh","Chittoor","81.9","0.0","0.0","0.0","0.0","0.0","81.9"
"54","2000","1","Andhra Pradesh","Chittoor","62.7","0.0","0.0","0.0","0.0","0.0","62.7"
"54","2002","1","Andhra Pradesh","Chittoor","120.18","0.0","0.27","4.7","1.11","0.0","126.26"
"54","2003","1","Andhra Pradesh","Chittoor","112.11","0.0","2.49","4.22","2.56","0.0","121.39"
"54","2004","1","Andhra Pradesh","Chittoor","44.18","0.0","0.04","3.29","0.43","0.0","47.94"
"54","2005","1","Andhra Pradesh","Chittoor","78.97","0.0","0.02","1.33","0.44","0.0","80.76"
"54","2006","1","Andhra Pradesh","Chittoor","45.51","0.0","0.03","0.8","1.14","0.0","47.48"
"54","2007","1","Andhra Pradesh","Chittoor","47.99","0.0","1.11","2.21","0.63","0.0","51.94"
"55","1966","20","Telangana","Hyderabad","7.1","0.0","0.6","0.0","0.1","0.0","7.8"
"55","1967","20","Telangana","Hyderabad","1.0","0.0","0.3","0.1","0.3","0.0","1.7"
"55","1968","20","Telangana","Hyderabad","1.0","0.0","0.7","0.2","0.2","0.0","2.1"
"55","1969","20","Telangana","Hyderabad","4.7","3.2","0.4","0.3","0.4","0.0","9.0"
"55","1970","20","Telangana","Hyderabad","6.7","2.1","0.5","0.1","0.5","0.0","9.9"
"55","1971","20","Telangana","Hyderabad","4.1","2.7","0.6","0.4","0.5","0.0","8.3"
"55","1972","20","Telangana","Hyderabad","11.0","3.0","2.3","0.5","0.9","0.0","17.7"
"55","1973","20","Telangana","Hyderabad","26.1","3.1","3.2","0.9","1.8","0.0","35.1"
"55","1974","20","Telangana","Hyderabad","29.0","5.4","5.8","1.5","1.0","0.0","42.7"
"55","1975","20","Telangana","Hyderabad","41.6","2.2","8.5","2.3","1.8","0.0","56.4"
"55","1976","20","Telangana","Hyderabad","32.2","4.2","8.6","2.0","2.2","0.0","49.2"
"55","1977","20","Telangana","Hyderabad","33.0","4.0","10.3","1.0","1.7","0.0","50.0"
"55","1978","20","Telangana","Hyderabad","45.0","3.1","15.5","1.3","2.0","0.0","66.9"
"55","1979","20","Telangana","Hyderabad","27.0","3.2","8.6","1.4","1.2","0.0","41.4"
"55","1980","20","Telangana","Hyderabad","24.6","2.7","16.9","1.0","2.3","0.0","47.5"
"55","1981","20","Telangana","Hyderabad","37.7","3.8","12.4","1.6","1.9","0.0","57.4"
"55","1982","20","Telangana","Hyderabad","28.1","3.3","18.1","0.7","3.1","0.0","53.3"
"55","1983","20","Telangana","Hyderabad","34.3","4.2","17.8","4.4","5.7","0.0","66.4"
"55","1984","20","Telangana","Hyderabad","30.1","2.3","23.7","5.1","5.4","0.0","66.6"
"55","1985","20","Telangana","Hyderabad","23.0","2.8","32.3","4.8","9.4","0.0","72.3"
"55","1986","20","Telangana","Hyderabad","10.7","0.2","23.0","2.1","12.4","0.0","48.4"
"55","1987","20","Telangana","Hyderabad","31.1","3.0","26.2","1.3","3.2","0.0","64.8"
"55","1988","20","Telangana","Hyderabad","44.0","0.9","26.0","2.4","5.1","0.0","78.4"
"55","1989","20","Telangana","Hyderabad","51.6","2.8","46.8","2.0","2.6","0.0","105.8"
"55","1990","20","Telangana","Hyderabad","46.08","2.16","51.41","2.33","4.3","0.0","106.28"
"55","1991","20","Telangana","Hyderabad","51.69","1.8","52.6","1.6","4.0","0.0","111.69"
"55","1992","20","Telangana","Hyderabad","27.14","0.48","30.64","1.98","5.54","0.0","65.78"
"55","1993","20","Telangana","Hyderabad","24.33","1.18","25.54","0.78","3.1","0.0","54.93"
"55","1994","20","Telangana","Hyderabad","33.4","1.6","50.27","1.28","4.48","0.0","91.03"
"55","1998","20","Telangana","Hyderabad","36.9","1.2","101.2","0.3","4.4","0.0","144.0"
"55","2000","20","Telangana","Hyderabad","37.5","1.3","46.3","0.0","10.9","0.0","96.0"
"55","2002","20","Telangana","Hyderabad","72.29","0.0","31.26","0.72","35.57","0.0","139.85"
"55","2003","20","Telangana","Hyderabad","89.16","0.0","4.42","0.0","73.25","0.0","166.82"
"55","2004","20","Telangana","Hyderabad","29.77","0.0","5.93","0.0","10.55","0.0","46.25"
"55","2005","20","Telangana","Hyderabad","39.79","0.0","8.3","0.11","24.89","0.0","73.08"
"55","2006","20","Telangana","Hyderabad","36.22","0.0","7.68","0.11","14.7","0.0","58.71"
"55","2007","20","Telangana","Hyderabad","43.35","0.0","8.96","0.0","30.68","0.0","82.98"
"56","1966","20","Telangana","Nizamabad","10.6","0.0","0.4","0.0","0.5","0.0","11.5"
"56","1967","20","Telangana","Nizamabad","13.5","0.0","0.3","1.1","0.7","0.0","15.6"
"56","1968","20","Telangana","Nizamabad","8.0","0.0","0.3","0.0","1.7","0.0","10.0"
"56","1969","20","Telangana","Nizamabad","7.5","0.2","0.3","0.0","1.3","0.0","9.3"
"56","1970","20","Telangana","Nizamabad","8.8","1.0","0.8","0.0","0.7","0.0","11.3"
"56","1971","20","Telangana","Nizamabad","9.3","3.4","1.6","0.0","2.6","0.0","16.9"
"56","1972","20","Telangana","Nizamabad","19.6","2.5","4.1","0.0","0.0","0.0","26.2"
"56","1973","20","Telangana","Nizamabad","38.3","1.5","6.7","0.0","3.5","0.0","50.0"
"56","1974","20","Telangana","Nizamabad","54.6","5.1","8.7","0.0","9.6","0.0","78.0"
"56","1975","20","Telangana","Nizamabad","66.2","4.1","4.0","0.7","8.5","0.0","83.5"
"56","1976","20","Telangana","Nizamabad","48.7","2.9","5.3","0.0","6.3","0.0","63.2"
"56","1977","20","Telangana","Nizamabad","46.8","0.6","4.5","0.0","6.2","0.0","58.1"
"56","1978","20","Telangana","Nizamabad","73.8","4.6","3.5","0.0","11.9","0.0","93.8"
"56","1979","20","Telangana","Nizamabad","93.4","5.2","7.7","0.0","14.7","0.0","121.0"
"56","1980","20","Telangana","Nizamabad","92.8","3.1","6.0","0.0","13.9","0.0","115.8"
"56","1981","20","Telangana","Nizamabad","104.3","2.7","9.4","16.5","16.8","0.0","149.7"
"56","1982","20","Telangana","Nizamabad","101.3","2.0","6.4","0.0","17.4","0.0","127.1"
"56","1983","20","Telangana","Nizamabad","96.7","3.3","6.4","0.0","15.9","0.0","122.3"
"56","1984","20","Telangana","Nizamabad","85.0","1.8","8.5","0.0","15.0","0.0","110.3"
"56","1985","20","Telangana","Nizamabad","87.9","1.8","13.1","0.0","22.3","0.0","125.1"
"56","1986","20","Telangana","Nizamabad","102.3","1.9","12.0","0.0","16.0","0.0","132.2"
"56","1987","20","Telangana","Nizamabad","89.9","1.6","18.8","0.0","26.6","0.0","136.9"
"56","1988","20","Telangana","Nizamabad","132.5","1.3","15.0","0.0","28.0","0.0","176.8"
"56","1989","20","Telangana","Nizamabad","141.5","1.9","9.8","1.6","42.7","0.0","197.5"
"56","1990","20","Telangana","Nizamabad","146.64","1.85","15.91","3.26","33.19","0.0","200.85"
"56","1991","20","Telangana","Nizamabad","120.14","0.9","15.7","0.0","58.76","0.0","195.5"
"56","1992","20","Telangana","Nizamabad","89.35","1.11","21.63","0.0","45.18","0.0","157.27"
"56","1993","20","Telangana","Nizamabad","89.68","1.04","17.26","0.0","55.0","0.0","162.98"
